Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
7BP1867,1,25/11/2020,2345,3,2,4,1,2,2,1,31,2,9,0,0,0,0,0,0,0,0,0
7BR0384,2,28/11/2020,0947,6,2,1,1,1,1,1,63,3,3,9,0,0,0,0,0,0,0,0
7BS0112,1,28/11/2020,0135,3,2,4,1,1,1,1,22,2,9,0,0,0,0,0,0,0,0,0
7BS0303,4,28/11/2020,0640,3,2,4,1,1,1,1,34,3,9,9,9,11,0,0,0,0,0,0
7BS0303,4,28/11/2020,0640,3,2,4,1,2,1,1,51,3,9,9,9,11,0,0,0,0,0,0
7BS1479,2,28/11/2020,2000,6,2,4,2,1,1,1,46,3,9,9,0,0,0,0,0,0,0,0
7BT1536,2,29/11/2020,2003,6,1,4,1,1,1,1,39,3,9,4,0,0,0,0,0,0,0,0
7BU0781,3,30/11/2020,1657,3,1,4,1,1,1,1,18,2,9,9,9,0,0,0,0,0,0,0
7BU0781,3,30/11/2020,1657,3,1,4,1,2,2,1,17,3,9,9,9,0,0,0,0,0,0,0
7BU0781,3,30/11/2020,1657,3,1,4,1,3,1,1,30,3,9,9,9,0,0,0,0,0,0,0
7BU0781,3,30/11/2020,1657,3,1,4,1,4,2,2,34,3,9,9,9,0,0,0,0,0,0,0
7BU0818,2,30/11/2020,1438,6,2,1,1,1,2,2,34,3,9,9,0,0,0,0,0,0,0,0
7BU0954,2,30/11/2020,1543,6,2,6,1,1,1,2,26,2,3,9,0,0,0,0,0,0,0,0
7C20224,2,02/12/2020,0729,6,2,4,2,1,1,1,37,2,9,1,0,0,0,0,0,0,0,0
7C20598,2,02/12/2020,1145,4,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
7C20894,2,02/12/2020,1433,2,1,1,1,1,1,1,61,3,21,9,0,0,0,0,0,0,0,0
7C20894,2,02/12/2020,1433,2,1,1,1,2,2,2,58,3,21,9,0,0,0,0,0,0,0,0
7C20894,2,02/12/2020,1433,2,1,1,1,3,2,2,31,3,21,9,0,0,0,0,0,0,0,0
7C20894,2,02/12/2020,1433,2,1,1,1,4,2,1,0,3,21,9,0,0,0,0,0,0,0,0
7C21028,2,02/12/2020,1541,1,2,1,1,1,1,1,32,3,9,9,0,0,0,0,0,0,0,0
7C21028,2,02/12/2020,1541,1,2,1,1,2,2,1,25,3,9,9,0,0,0,0,0,0,0,0
7C21028,2,02/12/2020,1541,1,2,1,1,3,2,2,23,3,9,9,0,0,0,0,0,0,0,0
7C21459,2,02/12/2020,1930,6,2,4,1,1,1,2,54,3,9,9,0,0,0,0,0,0,0,0
7C30529,2,03/12/2020,1115,6,1,1,1,1,1,2,35,3,9,9,0,0,0,0,0,0,0,0
7C31058,2,03/12/2020,1604,3,2,4,2,1,1,1,26,3,9,3,0,0,0,0,0,0,0,0
7C31097,1,03/12/2020,1620,6,2,4,2,1,3,2,45,2,9,0,0,0,0,0,0,0,0,0
7C40924,2,04/12/2020,1412,6,1,1,1,1,1,1,50,3,19,19,0,0,0,0,0,0,0,0
7C41169,1,04/12/2020,1724,6,2,4,2,1,3,1,19,3,9,0,0,0,0,0,0,0,0,0
7C50287,2,05/12/2020,0650,6,2,4,1,1,1,2,24,2,8,9,0,0,0,0,0,0,0,0
7C50981,4,05/12/2020,1510,3,2,1,1,1,1,1,55,3,9,9,11,8,0,0,0,0,0,0
7C51871,1,05/12/2020,2245,6,2,4,2,1,3,1,17,3,9,0,0,0,0,0,0,0,0,0
7C60625,2,06/12/2020,1241,3,2,1,1,1,1,1,54,3,9,1,0,0,0,0,0,0,0,0
7C61022,1,06/12/2020,1554,1,2,6,2,1,1,2,25,3,9,0,0,0,0,0,0,0,0,0
7C61678,2,06/12/2020,2100,1,2,4,1,1,2,1,20,3,9,21,0,0,0,0,0,0,0,0
7C71350,1,07/12/2020,1743,6,1,4,1,1,3,1,63,3,9,0,0,0,0,0,0,0,0,0
7C80016,1,08/12/2020,0020,6,1,4,1,1,3,1,45,3,9,0,0,0,0,0,0,0,0,0
7C90967,1,09/12/2020,1520,6,1,1,1,1,3,2,8,3,9,0,0,0,0,0,0,0,0,0
7C91383,2,09/12/2020,1850,6,2,4,2,1,1,2,68,3,9,9,0,0,0,0,0,0,0,0
7CA0579,1,10/12/2020,1220,3,2,1,1,1,1,1,22,3,4,0,0,0,0,0,0,0,0,0
7CA0730,1,11/12/2020,1400,3,2,1,1,1,1,1,52,2,5,0,0,0,0,0,0,0,0,0
7CA1119,2,10/12/2020,1720,6,1,4,1,1,1,2,42,3,9,1,0,0,0,0,0,0,0,0
7CA1133,2,10/12/2020,1720,6,2,4,1,1,1,1,42,3,1,9,0,0,0,0,0,0,0,0
7CA1613,2,10/12/2020,2117,6,2,6,2,1,1,2,19,3,9,8,0,0,0,0,0,0,0,0
7CA1613,2,10/12/2020,2117,6,2,6,2,2,2,2,24,3,9,8,0,0,0,0,0,0,0,0
7CA1613,2,10/12/2020,2117,6,2,6,2,3,1,1,50,3,9,8,0,0,0,0,0,0,0,0
7CB0174,2,11/12/2020,0505,6,1,4,1,1,1,1,56,2,9,9,0,0,0,0,0,0,0,0
7CB0711,2,11/12/2020,1340,6,2,1,2,1,1,1,18,3,1,9,0,0,0,0,0,0,0,0
7CB1494,2,11/12/2020,1939,6,1,4,1,1,1,2,14,3,9,1,0,0,0,0,0,0,0,0
7CB1495,2,11/12/2020,1745,6,1,4,1,1,1,2,14,3,9,1,0,0,0,0,0,0,0,0
7CC1102,2,12/12/2020,1600,6,2,1,2,1,2,2,35,3,20,9,0,0,0,0,0,0,0,0
7CC1447,2,12/12/2020,1906,6,2,1,2,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
7CD1198,2,13/12/2020,1730,6,2,1,2,1,1,1,40,2,9,4,0,0,0,0,0,0,0,0
7CD1364,1,13/12/2020,1952,2,2,4,2,1,1,1,50,3,19,0,0,0,0,0,0,0,0,0
7CE0230,2,14/12/2020,0821,3,2,1,1,1,1,1,31,3,19,1,0,0,0,0,0,0,0,0
7CE0334,2,19/12/2020,0935,4,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
7CF0247,1,15/12/2020,0530,6,1,4,1,1,3,2,32,2,9,0,0,0,0,0,0,0,0,0
7CF0704,1,15/12/2020,1300,2,2,1,1,1,1,1,40,3,3,0,0,0,0,0,0,0,0,0
7CF0986,2,15/12/2020,1527,1,2,1,1,1,1,1,47,3,9,9,0,0,0,0,0,0,0,0
7CF1433,2,15/12/2020,1859,6,1,4,1,1,1,1,46,3,9,1,0,0,0,0,0,0,0,0
7CF1699,1,15/12/2020,2129,6,1,4,1,1,3,1,37,3,9,0,0,0,0,0,0,0,0,0
7CF1715,2,15/12/2020,2121,3,2,4,1,1,1,2,57,3,9,9,0,0,0,0,0,0,0,0
7CF1789,2,15/12/2020,2235,2,1,4,1,1,1,2,21,3,9,9,0,0,0,0,0,0,0,0
7CG0955,2,16/12/2020,1515,3,1,1,1,1,1,2,31,3,9,9,0,0,0,0,0,0,0,0
7CG1229,2,16/12/2020,1730,1,2,4,1,1,1,1,33,3,19,9,0,0,0,0,0,0,0,0
7CG1229,2,16/12/2020,1730,1,2,4,1,2,1,1,42,3,19,9,0,0,0,0,0,0,0,0
7CH0248,3,17/12/2020,0800,3,2,1,1,1,1,1,19,3,9,19,19,0,0,0,0,0,0,0
7CH0841,2,17/12/2020,1340,4,1,1,1,1,3,2,87,3,9,9,0,0,0,0,0,0,0,0
7CH1102,2,17/12/2020,1521,6,1,1,1,1,1,1,20,3,2,9,0,0,0,0,0,0,0,0
7CH1618,1,17/12/2020,2005,6,2,6,1,1,1,2,20,3,9,0,0,0,0,0,0,0,0,0
7CI0309,1,18/12/2020,0905,6,1,1,1,1,3,2,12,3,9,0,0,0,0,0,0,0,0,0
7CI0309,1,18/12/2020,0905,6,1,1,1,2,3,2,13,3,9,0,0,0,0,0,0,0,0,0
7CI0686,2,18/12/2020,1309,6,2,1,1,1,1,1,26,3,9,9,0,0,0,0,0,0,0,0
7CI0686,2,18/12/2020,1309,6,2,1,1,2,1,1,66,3,9,9,0,0,0,0,0,0,0,0
7CI0686,2,18/12/2020,1309,6,2,1,1,3,2,2,66,3,9,9,0,0,0,0,0,0,0,0
7CI0726,1,18/12/2020,1330,6,2,1,1,1,3,1,18,3,9,0,0,0,0,0,0,0,0,0
7CI0746,1,18/12/2020,1440,3,2,1,2,1,3,1,14,3,9,0,0,0,0,0,0,0,0,0
7CI0979,1,18/12/2020,1550,5,2,1,1,1,1,1,24,3,4,0,0,0,0,0,0,0,0,0
7CJ0871,2,19/12/2020,1436,3,2,1,1,1,1,1,69,2,1,19,0,0,0,0,0,0,0,0
7CJ1380,2,19/12/2020,1727,3,2,4,2,1,1,2,74,3,9,9,0,0,0,0,0,0,0,0
7CJ1904,1,19/12/2020,2130,3,2,4,1,1,1,1,17,1,9,0,0,0,0,0,0,0,0,0
7CJ1904,1,19/12/2020,2130,3,2,4,1,2,2,1,17,2,9,0,0,0,0,0,0,0,0,0
7CJ1904,1,19/12/2020,2130,3,2,4,1,3,2,1,18,2,9,0,0,0,0,0,0,0,0,0
7CK1796,2,20/12/2020,2222,4,1,4,1,1,1,1,20,3,9,9,0,0,0,0,0,0,0,0
7CK1796,2,20/12/2020,2222,4,1,4,1,2,1,1,45,3,9,9,0,0,0,0,0,0,0,0
7CL0187,2,21/12/2020,0600,2,2,4,2,1,1,1,24,3,3,9,0,0,0,0,0,0,0,0
7CM0575,2,22/12/2020,1214,3,2,1,1,1,2,2,41,3,9,9,0,0,0,0,0,0,0,0
7CM0874,2,22/12/2020,1540,6,1,1,1,1,2,1,0,3,9,9,0,0,0,0,0,0,0,0
7CM1588,1,22/12/2020,2100,3,2,4,1,1,2,1,26,1,9,0,0,0,0,0,0,0,0,0
7CM1588,1,22/12/2020,2100,3,2,4,1,2,1,1,18,2,9,0,0,0,0,0,0,0,0,0
7CM1588,1,22/12/2020,2100,3,2,4,1,3,2,1,15,2,9,0,0,0,0,0,0,0,0,0
7CM1588,1,22/12/2020,2100,3,2,4,1,4,2,1,21,2,9,0,0,0,0,0,0,0,0,0
7CN0588,1,23/12/2020,1130,4,2,1,2,1,3,2,31,3,19,0,0,0,0,0,0,0,0,0
7CN1043,2,23/12/2020,1719,3,2,4,2,1,1,1,25,3,9,1,0,0,0,0,0,0,0,0
7CO0316,2,24/12/2020,0855,3,2,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
7CO0748,2,24/12/2020,1356,3,1,1,1,1,1,1,9,2,90,9,0,0,0,0,0,0,0,0
7CO0860,1,24/12/2020,1455,6,1,1,1,1,3,1,58,2,9,0,0,0,0,0,0,0,0,0
7CO1466,1,24/12/2020,2024,3,2,4,1,1,1,1,27,2,9,0,0,0,0,0,0,0,0,0
7CR1446,2,27/12/2020,2024,3,2,4,1,1,2,2,40,3,9,90,0,0,0,0,0,0,0,0
7CS0591,2,02/12/2020,1251,1,1,1,1,1,1,1,48,3,9,9,0,0,0,0,0,0,0,0
7CS1107,2,28/12/2020,1803,3,2,4,1,1,1,1,17,3,9,9,0,0,0,0,0,0,0,0
7CT0352,1,29/12/2020,0917,1,3,1,3,1,1,2,41,3,9,0,0,0,0,0,0,0,0,0
7CT0593,2,29/12/2020,1150,3,2,1,1,1,2,1,28,3,9,9,0,0,0,0,0,0,0,0
7CT1343,2,28/12/2020,1623,6,1,1,1,1,1,2,36,3,17,9,0,0,0,0,0,0,0,0
7CU0246,2,30/12/2020,0725,6,2,4,1,1,1,1,19,3,9,3,0,0,0,0,0,0,0,0
7CV0938,2,31/12/2020,1519,6,2,1,1,1,1,1,60,3,9,9,0,0,0,0,0,0,0,0
81B0899,1,31/12/2020,1900,6,1,4,1,1,3,1,47,2,9,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
