Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1180114,2,22/05/2022,1335,3,1,1,1,2,2,1,5,3,9,9,0,0,0,0,0,0,0,0
1180333,2,02/05/2022,1400,3,1,1,1,1,2,2,46,3,9,9,0,0,0,0,0,0,0,0
1180524,2,23/05/2022,2318,6,1,4,1,1,2,1,21,2,9,97,0,0,0,0,0,0,0,0
1180866,2,18/05/2022,0850,3,1,1,1,1,1,2,44,3,9,9,0,0,0,0,0,0,0,0
1181154,2,25/05/2022,0955,3,1,1,1,1,1,1,57,3,9,1,0,0,0,0,0,0,0,0
1181264,2,25/05/2022,0805,3,1,1,1,1,1,1,26,3,19,9,0,0,0,0,0,0,0,0
1181417,2,25/05/2022,2044,3,1,5,1,1,1,2,59,3,9,9,0,0,0,0,0,0,0,0
1181427,2,25/05/2022,2020,4,1,1,1,1,1,2,36,3,9,9,0,0,0,0,0,0,0,0
1181780,2,25/05/2022,1240,3,1,1,1,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1181780,2,25/05/2022,1240,3,1,1,1,2,1,2,34,3,9,9,0,0,0,0,0,0,0,0
1181783,2,26/05/2022,1630,6,1,1,1,1,1,1,30,3,9,9,0,0,0,0,0,0,0,0
1181810,1,26/05/2022,1147,6,1,1,1,1,2,2,82,3,11,0,0,0,0,0,0,0,0,0
1181814,1,26/05/2022,2020,4,1,1,1,1,3,1,10,3,9,0,0,0,0,0,0,0,0,0
1181820,2,26/05/2022,1823,6,1,1,1,1,1,1,65,3,9,9,0,0,0,0,0,0,0,0
1181931,2,27/05/2022,0852,6,1,1,1,1,1,1,64,2,1,9,0,0,0,0,0,0,0,0
1182056,2,27/05/2022,1155,3,1,1,1,1,1,3,30,3,9,1,0,0,0,0,0,0,0,0
1182227,1,27/05/2022,0345,6,1,1,1,1,3,2,17,3,11,0,0,0,0,0,0,0,0,0
1182344,1,26/05/2022,1955,6,1,1,9,1,3,1,41,3,98,0,0,0,0,0,0,0,0,0
1182365,2,28/05/2022,1120,6,1,1,1,1,1,1,25,2,9,9,0,0,0,0,0,0,0,0
1182392,7,27/05/2022,1500,2,1,1,1,1,1,1,28,3,9,9,9,9,9,9,9,0,0,0
1182396,1,28/05/2022,1145,6,1,1,1,1,3,2,32,2,98,0,0,0,0,0,0,0,0,0
1182398,2,28/05/2022,1205,1,1,1,1,1,1,1,23,3,90,9,0,0,0,0,0,0,0,0
1182415,2,28/05/2022,0835,3,1,1,1,1,1,1,50,3,98,1,0,0,0,0,0,0,0,0
1182417,2,12/05/2022,0830,6,1,1,9,1,1,1,38,3,9,97,0,0,0,0,0,0,0,0
1182564,1,29/05/2022,0640,1,1,1,1,1,1,2,51,3,4,0,0,0,0,0,0,0,0,0
1182582,2,25/05/2022,1845,6,1,1,1,1,1,1,53,3,97,1,0,0,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,1,1,1,52,3,9,9,9,9,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,2,1,2,26,3,9,9,9,9,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,3,2,1,8,3,9,9,9,9,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,4,2,2,17,3,9,9,9,9,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,5,1,1,27,3,9,9,9,9,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,6,2,2,27,3,9,9,9,9,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,7,1,1,18,3,9,9,9,9,0,0,0,0,0,0
1182601,4,29/05/2022,1450,3,1,1,1,8,2,2,18,3,9,9,9,9,0,0,0,0,0,0
1182660,1,29/05/2022,2147,3,1,4,1,1,1,2,51,3,9,0,0,0,0,0,0,0,0,0
1182918,2,28/05/2022,1320,1,1,1,9,1,1,2,21,3,9,9,0,0,0,0,0,0,0,0
1183011,1,29/05/2022,1958,6,1,1,1,1,3,2,7,3,9,0,0,0,0,0,0,0,0,0
1183727,2,01/06/2022,1522,3,1,1,1,1,1,1,66,3,90,9,0,0,0,0,0,0,0,0
1183727,2,01/06/2022,1522,3,1,1,1,2,2,2,58,3,90,9,0,0,0,0,0,0,0,0
1183862,2,01/06/2022,1630,6,1,1,1,1,1,1,18,3,9,1,0,0,0,0,0,0,0,0
1183883,2,01/06/2022,1130,6,1,1,1,1,1,1,20,3,8,3,0,0,0,0,0,0,0,0
1183974,2,03/06/2022,0015,3,1,4,1,1,2,1,23,3,9,9,0,0,0,0,0,0,0,0
1183974,2,03/06/2022,0015,3,1,4,1,2,2,1,22,3,9,9,0,0,0,0,0,0,0,0
1183974,2,03/06/2022,0015,3,1,4,1,3,2,1,45,2,9,9,0,0,0,0,0,0,0,0
1183974,2,03/06/2022,0015,3,1,4,1,4,1,1,25,3,9,9,0,0,0,0,0,0,0,0
1184047,2,30/05/2022,2200,4,1,4,9,1,1,1,40,3,9,97,0,0,0,0,0,0,0,0
1184084,2,03/06/2022,1720,6,1,1,1,1,2,1,34,3,9,9,0,0,0,0,0,0,0,0
1184084,2,03/06/2022,1720,6,1,1,1,2,1,1,32,3,9,9,0,0,0,0,0,0,0,0
1184084,2,03/06/2022,1720,6,1,1,1,3,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1184113,1,04/06/2022,0015,6,1,4,1,1,3,2,46,1,9,0,0,0,0,0,0,0,0,0
1184165,2,02/06/2022,2120,6,1,4,9,1,1,1,15,3,8,1,0,0,0,0,0,0,0,0
1184242,1,04/06/2022,1645,6,1,1,1,1,3,1,12,2,9,0,0,0,0,0,0,0,0,0
1184263,1,04/06/2022,1830,6,1,1,1,1,1,2,22,3,9,0,0,0,0,0,0,0,0,0
1184263,1,04/06/2022,1830,6,1,1,1,2,2,1,23,3,9,0,0,0,0,0,0,0,0,0
1184275,1,04/06/2022,2141,6,1,4,1,1,3,1,11,3,9,0,0,0,0,0,0,0,0,0
1184308,4,05/06/2022,0042,6,1,4,1,1,1,1,48,2,9,9,98,9,0,0,0,0,0,0
1184352,1,04/06/2022,1752,6,1,1,9,1,3,2,32,3,9,0,0,0,0,0,0,0,0,0
1184560,2,06/06/2022,0758,6,2,1,2,1,1,2,43,3,9,19,0,0,0,0,0,0,0,0
1184633,2,05/06/2022,0945,6,2,1,2,1,1,1,80,2,9,19,0,0,0,0,0,0,0,0
1184693,2,17/05/2022,0605,6,1,1,9,1,2,1,45,3,9,1,0,0,0,0,0,0,0,0
1184735,1,06/06/2022,0842,6,2,1,2,1,3,1,10,3,9,0,0,0,0,0,0,0,0,0
1184747,2,06/06/2022,1425,6,1,1,1,1,3,1,66,3,9,9,0,0,0,0,0,0,0,0
1184780,1,06/06/2022,1730,6,1,1,1,1,3,1,15,3,9,0,0,0,0,0,0,0,0,0
1184780,1,06/06/2022,1730,6,1,1,1,2,3,1,17,3,9,0,0,0,0,0,0,0,0,0
1184786,2,06/06/2022,1630,3,1,1,1,1,1,1,18,3,9,1,0,0,0,0,0,0,0,0
1184830,1,07/06/2022,0314,6,1,4,1,1,1,1,54,1,9,0,0,0,0,0,0,0,0,0
1184937,2,07/06/2022,0900,6,1,1,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1184937,2,07/06/2022,0900,6,1,1,1,2,1,2,34,3,9,9,0,0,0,0,0,0,0,0
1184937,2,07/06/2022,0900,6,1,1,1,3,2,2,27,3,9,9,0,0,0,0,0,0,0,0
1184937,2,07/06/2022,0900,6,1,1,1,4,2,2,23,3,9,9,0,0,0,0,0,0,0,0
1185138,2,07/06/2022,1130,3,1,1,1,1,1,2,24,3,9,9,0,0,0,0,0,0,0,0
1185138,2,07/06/2022,1130,3,1,1,1,2,1,1,30,3,9,9,0,0,0,0,0,0,0,0
1185149,2,03/06/2022,1650,3,1,1,1,1,1,2,51,3,9,9,0,0,0,0,0,0,0,0
1185171,2,07/06/2022,1250,1,1,1,1,1,2,2,32,3,9,9,0,0,0,0,0,0,0,0
1185171,2,07/06/2022,1250,1,1,1,1,2,1,2,29,3,9,9,0,0,0,0,0,0,0,0
1185204,2,06/06/2022,1100,3,1,1,1,1,1,1,25,2,9,1,0,0,0,0,0,0,0,0
1185217,4,07/06/2022,1625,1,1,1,1,1,1,2,47,3,9,9,9,9,0,0,0,0,0,0
1185217,4,07/06/2022,1625,1,1,1,1,2,2,1,23,3,9,9,9,9,0,0,0,0,0,0
1185223,2,07/06/2022,1919,3,1,1,1,1,2,2,78,3,9,9,0,0,0,0,0,0,0,0
1185233,1,07/06/2022,2010,6,1,1,1,1,3,2,54,2,9,0,0,0,0,0,0,0,0,0
1185234,2,07/06/2022,1700,3,1,1,1,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1185655,3,06/06/2022,0850,3,2,1,2,1,1,1,38,3,19,19,19,0,0,0,0,0,0,0
1185655,3,06/06/2022,0850,3,2,1,2,2,1,1,42,3,19,19,19,0,0,0,0,0,0,0
1185822,2,09/06/2022,0823,6,1,1,1,1,1,2,20,3,9,1,0,0,0,0,0,0,0,0
1185892,2,01/06/2022,1550,3,1,1,1,1,1,1,49,3,9,1,0,0,0,0,0,0,0,0
1186016,2,09/06/2022,0846,6,1,1,1,1,2,2,35,3,9,11,0,0,0,0,0,0,0,0
1186036,1,08/06/2022,1540,6,1,1,1,1,3,2,15,3,98,0,0,0,0,0,0,0,0,0
1186112,1,08/06/2022,2310,6,1,4,1,1,1,1,43,3,9,0,0,0,0,0,0,0,0,0
1186112,1,08/06/2022,2310,6,1,4,1,2,2,1,33,2,9,0,0,0,0,0,0,0,0,0
1186112,1,08/06/2022,2310,6,1,4,1,3,2,2,33,3,9,0,0,0,0,0,0,0,0,0
1186112,1,08/06/2022,2310,6,1,4,1,4,2,1,18,3,9,0,0,0,0,0,0,0,0,0
1186128,1,10/06/2022,0245,6,1,4,1,1,1,1,37,2,1,0,0,0,0,0,0,0,0,0
1186493,1,25/05/2022,2118,6,1,1,1,1,1,1,18,3,9,0,0,0,0,0,0,0,0,0
1186493,1,25/05/2022,2118,6,1,1,1,2,2,1,18,3,9,0,0,0,0,0,0,0,0,0
1186493,1,25/05/2022,2118,6,1,1,1,3,2,1,18,3,9,0,0,0,0,0,0,0,0,0
1186522,2,10/06/2022,1250,3,1,1,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
1186599,2,11/06/2022,1332,4,1,1,4,1,1,2,27,3,9,9,0,0,0,0,0,0,0,0
1186599,2,11/06/2022,1332,4,1,1,4,2,1,2,29,3,9,9,0,0,0,0,0,0,0,0
1186603,3,10/06/2022,1516,6,1,1,1,1,1,1,30,2,9,4,3,0,0,0,0,0,0,0
1186617,2,13/03/2022,1800,6,1,1,1,1,1,1,40,3,9,4,0,0,0,0,0,0,0,0
1186698,2,11/06/2022,2334,3,1,4,1,1,1,2,25,3,9,9,0,0,0,0,0,0,0,0
1186841,1,12/06/2022,1925,1,1,1,4,1,1,1,25,2,9,0,0,0,0,0,0,0,0,0
1187304,2,13/06/2022,0912,6,1,1,1,1,2,2,24,2,4,9,0,0,0,0,0,0,0,0
1187304,2,13/06/2022,0912,6,1,1,1,2,1,1,47,2,4,9,0,0,0,0,0,0,0,0
1187380,2,14/06/2022,0800,3,1,1,1,1,1,1,32,3,9,3,0,0,0,0,0,0,0,0
1187670,2,14/06/2022,1707,6,1,1,8,1,2,1,21,3,9,9,0,0,0,0,0,0,0,0
1187670,2,14/06/2022,1707,6,1,1,8,2,2,1,20,3,9,9,0,0,0,0,0,0,0,0
1187670,2,14/06/2022,1707,6,1,1,8,3,1,2,55,3,9,9,0,0,0,0,0,0,0,0
1187810,2,12/06/2022,1650,6,1,1,1,1,1,2,32,2,9,9,0,0,0,0,0,0,0,0
1187810,2,12/06/2022,1650,6,1,1,1,2,2,1,14,3,9,9,0,0,0,0,0,0,0,0
1187810,2,12/06/2022,1650,6,1,1,1,3,2,2,28,3,9,9,0,0,0,0,0,0,0,0
1187888,2,15/06/2022,0953,3,1,1,1,1,1,2,25,3,21,1,0,0,0,0,0,0,0,0
1187899,1,13/06/2022,1825,6,1,1,1,1,3,1,17,3,9,0,0,0,0,0,0,0,0,0
1187905,5,15/06/2022,0948,6,1,1,1,1,1,2,25,3,9,9,9,9,9,0,0,0,0,0
1187923,2,13/06/2022,1430,3,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1188073,2,15/06/2022,1444,3,1,1,1,1,1,2,35,3,9,9,0,0,0,0,0,0,0,0
1188081,1,10/06/2022,1930,6,1,1,1,1,3,1,55,3,9,0,0,0,0,0,0,0,0,0
1188086,2,15/06/2022,1000,6,1,1,1,1,1,1,78,3,9,9,0,0,0,0,0,0,0,0
1188086,2,15/06/2022,1000,6,1,1,1,2,1,2,51,3,9,9,0,0,0,0,0,0,0,0
1188120,2,15/06/2022,1902,6,1,1,1,1,1,1,21,3,9,1,0,0,0,0,0,0,0,0
1188128,2,14/06/2022,0800,3,1,1,1,1,1,1,58,3,9,9,0,0,0,0,0,0,0,0
1188132,2,01/06/2022,1630,3,1,1,1,1,1,1,21,2,9,1,0,0,0,0,0,0,0,0
1188174,1,18/03/2022,2308,6,1,7,1,1,1,2,19,3,9,0,0,0,0,0,0,0,0,0
1188226,2,16/06/2022,0730,6,1,1,1,1,1,2,25,3,9,9,0,0,0,0,0,0,0,0
1188226,2,16/06/2022,0730,6,1,1,1,2,2,1,31,3,9,9,0,0,0,0,0,0,0,0
1188226,2,16/06/2022,0730,6,1,1,1,3,1,2,64,3,9,9,0,0,0,0,0,0,0,0
1188263,1,14/06/2022,0745,6,1,1,1,1,3,2,82,3,9,0,0,0,0,0,0,0,0,0
1188404,2,07/05/2022,1320,6,1,1,1,1,1,2,49,3,9,9,0,0,0,0,0,0,0,0
1188410,2,08/05/2022,1755,4,1,1,1,1,1,1,55,2,9,1,0,0,0,0,0,0,0,0
1188423,2,06/05/2022,0815,6,1,1,1,1,2,1,27,3,9,9,0,0,0,0,0,0,0,0
1188448,1,15/06/2022,1520,6,1,1,1,1,3,1,33,3,9,0,0,0,0,0,0,0,0,0
1188588,2,16/06/2022,0845,6,1,1,1,1,2,2,41,3,9,9,0,0,0,0,0,0,0,0
1188683,1,17/06/2022,0025,3,1,4,1,1,1,2,21,3,9,0,0,0,0,0,0,0,0,0
1188733,1,17/06/2022,0535,6,1,1,1,1,1,1,56,3,19,0,0,0,0,0,0,0,0,0
1188942,2,15/06/2022,1255,6,1,1,1,1,1,2,21,3,9,9,0,0,0,0,0,0,0,0
1188964,2,17/06/2022,1350,3,1,1,1,1,2,1,28,3,19,90,0,0,0,0,0,0,0,0
1188964,2,17/06/2022,1350,3,1,1,1,2,1,1,13,2,19,90,0,0,0,0,0,0,0,0
1188985,2,17/06/2022,1325,4,1,1,1,1,2,1,19,3,9,9,0,0,0,0,0,0,0,0
1188985,2,17/06/2022,1325,4,1,1,1,2,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1188985,2,17/06/2022,1325,4,1,1,1,3,1,2,21,2,9,9,0,0,0,0,0,0,0,0
1188990,2,17/06/2022,1440,1,1,1,1,1,2,1,39,3,9,9,0,0,0,0,0,0,0,0
1188990,2,17/06/2022,1440,1,1,1,1,2,1,1,59,3,9,9,0,0,0,0,0,0,0,0
1188999,2,17/06/2022,1330,3,1,1,1,1,1,1,31,3,9,9,0,0,0,0,0,0,0,0
1189020,3,17/06/2022,1420,6,1,1,1,1,1,1,57,2,5,5,9,0,0,0,0,0,0,0
1189020,3,17/06/2022,1420,6,1,1,1,2,2,2,54,3,5,5,9,0,0,0,0,0,0,0
1189072,2,17/06/2022,1955,6,1,1,1,1,1,1,35,2,9,9,0,0,0,0,0,0,0,0
1189146,1,18/06/2022,0920,6,1,1,1,1,1,2,35,3,9,0,0,0,0,0,0,0,0,0
1189148,2,14/06/2022,1455,3,1,1,1,1,1,2,27,3,9,9,0,0,0,0,0,0,0,0
1189153,2,16/06/2022,1815,3,1,1,1,1,1,1,29,3,97,9,0,0,0,0,0,0,0,0
1189224,3,17/06/2022,1550,3,1,1,1,1,1,1,18,3,9,9,3,0,0,0,0,0,0,0
1189246,2,18/06/2022,1021,3,1,1,1,1,1,1,25,3,9,4,0,0,0,0,0,0,0,0
1189270,2,18/06/2022,0730,6,1,1,1,1,1,1,14,2,90,9,0,0,0,0,0,0,0,0
1189270,2,18/06/2022,0730,6,1,1,1,2,2,1,14,3,90,9,0,0,0,0,0,0,0,0
1189278,2,18/06/2022,2005,6,1,1,1,1,1,2,46,3,11,9,0,0,0,0,0,0,0,0
1189290,1,18/06/2022,2004,6,1,1,1,1,3,1,41,3,9,0,0,0,0,0,0,0,0,0
1189304,2,18/06/2022,2040,6,1,1,1,1,1,1,34,2,9,9,0,0,0,0,0,0,0,0
1189304,2,18/06/2022,2040,6,1,1,1,2,2,2,8,2,9,9,0,0,0,0,0,0,0,0
1189304,2,18/06/2022,2040,6,1,1,1,3,1,2,22,1,9,9,0,0,0,0,0,0,0,0
1189345,1,18/06/2022,2312,6,1,4,1,1,3,1,1,3,9,0,0,0,0,0,0,0,0,0
1189418,2,19/06/2022,1356,1,1,1,1,1,1,1,47,3,9,9,0,0,0,0,0,0,0,0
1189462,2,19/06/2022,1856,6,1,1,1,1,1,1,46,3,9,9,0,0,0,0,0,0,0,0
1189462,2,19/06/2022,1856,6,1,1,1,2,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1189467,2,19/06/2022,1919,1,1,1,1,1,1,1,62,2,5,9,0,0,0,0,0,0,0,0
1189546,3,20/06/2022,0635,3,1,1,1,1,1,2,24,3,90,9,9,0,0,0,0,0,0,0
1189804,1,20/06/2022,1530,6,1,1,1,1,3,2,12,3,9,0,0,0,0,0,0,0,0,0
1189857,2,20/06/2022,1620,2,1,1,1,1,1,2,34,3,9,21,0,0,0,0,0,0,0,0
1189857,2,20/06/2022,1620,2,1,1,1,2,2,1,28,2,9,21,0,0,0,0,0,0,0,0
1189868,1,20/06/2022,1805,6,1,1,1,1,3,2,14,3,23,0,0,0,0,0,0,0,0,0
1189868,1,20/06/2022,1805,6,1,1,1,2,3,2,13,2,23,0,0,0,0,0,0,0,0,0
1190003,2,20/06/2022,2000,6,1,1,1,1,1,1,5,3,9,1,0,0,0,0,0,0,0,0
1190225,1,05/05/2022,2040,6,1,1,1,1,1,2,19,3,9,0,0,0,0,0,0,0,0,0
1190225,1,05/05/2022,2040,6,1,1,1,2,2,2,19,3,9,0,0,0,0,0,0,0,0,0
1190225,1,05/05/2022,2040,6,1,1,1,3,2,1,16,3,9,0,0,0,0,0,0,0,0,0
1190678,1,22/06/2022,1243,2,1,1,1,1,1,1,27,3,9,0,0,0,0,0,0,0,0,0
1190678,1,22/06/2022,1243,2,1,1,1,2,2,1,20,3,9,0,0,0,0,0,0,0,0,0
1190800,2,22/06/2022,1346,6,1,1,1,1,1,1,19,2,9,3,0,0,0,0,0,0,0,0
1190831,2,22/06/2022,1520,6,1,1,1,1,1,1,46,3,9,98,0,0,0,0,0,0,0,0
1190850,2,22/06/2022,1645,6,1,1,1,1,1,2,48,3,9,9,0,0,0,0,0,0,0,0
1191070,2,23/06/2022,0730,3,1,1,1,1,1,1,43,3,9,1,0,0,0,0,0,0,0,0
1191085,2,21/06/2022,1200,6,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
1191332,1,21/06/2022,0800,3,1,1,1,1,3,2,12,3,98,0,0,0,0,0,0,0,0,0
1191333,2,22/06/2022,1720,6,1,1,1,1,1,2,34,2,9,9,0,0,0,0,0,0,0,0
1191333,2,22/06/2022,1720,6,1,1,1,2,2,1,10,3,9,9,0,0,0,0,0,0,0,0
1191333,2,22/06/2022,1720,6,1,1,1,3,2,1,8,3,9,9,0,0,0,0,0,0,0,0
1191346,2,23/06/2022,1636,6,1,1,1,1,1,2,65,3,9,9,0,0,0,0,0,0,0,0
1191346,2,23/06/2022,1636,6,1,1,1,2,1,2,43,3,9,9,0,0,0,0,0,0,0,0
1191346,2,23/06/2022,1636,6,1,1,1,3,2,2,6,3,9,9,0,0,0,0,0,0,0,0
1191346,2,23/06/2022,1636,6,1,1,1,4,2,2,5,3,9,9,0,0,0,0,0,0,0,0
1191346,2,23/06/2022,1636,6,1,1,1,5,2,1,3,3,9,9,0,0,0,0,0,0,0,0
1191669,1,24/06/2022,1115,6,1,1,1,1,3,2,65,3,9,0,0,0,0,0,0,0,0,0
1191792,2,24/06/2022,2038,6,1,1,1,1,2,1,33,3,19,9,0,0,0,0,0,0,0,0
1191924,2,25/06/2022,1030,4,1,1,1,1,1,1,56,3,9,1,0,0,0,0,0,0,0,0
1191945,2,24/06/2022,1430,3,1,1,1,1,1,1,45,3,9,9,0,0,0,0,0,0,0,0
1191966,2,25/06/2022,1315,6,1,1,1,1,1,1,43,3,98,1,0,0,0,0,0,0,0,0
1192024,2,25/06/2022,2036,6,1,1,8,1,1,1,46,3,9,9,0,0,0,0,0,0,0,0
1192060,2,26/06/2022,0044,6,2,4,8,1,1,1,35,3,9,9,0,0,0,0,0,0,0,0
1192105,2,25/06/2022,1122,6,1,1,1,1,2,2,27,3,9,9,0,0,0,0,0,0,0,0
1192110,1,25/06/2022,1649,6,1,1,1,1,3,2,32,3,9,0,0,0,0,0,0,0,0,0
1192160,1,25/06/2022,0820,3,1,1,1,1,1,1,28,3,9,0,0,0,0,0,0,0,0,0
1192169,1,26/06/2022,1458,6,1,1,1,1,3,1,7,2,9,0,0,0,0,0,0,0,0,0
1192179,3,26/06/2022,1810,1,1,1,1,1,1,1,29,3,9,9,9,0,0,0,0,0,0,0
1192494,2,27/06/2022,0630,3,1,1,1,1,1,2,26,2,9,1,0,0,0,0,0,0,0,0
1192588,3,27/06/2022,1500,3,1,1,1,1,1,1,37,2,9,3,9,0,0,0,0,0,0,0
1192621,2,26/06/2022,1700,6,1,1,1,1,1,2,50,2,9,9,0,0,0,0,0,0,0,0
1192652,2,24/06/2022,0830,6,1,1,1,1,1,1,21,3,9,9,0,0,0,0,0,0,0,0
1192745,2,28/06/2022,0705,3,1,1,1,1,1,2,41,2,9,23,0,0,0,0,0,0,0,0
1193055,2,27/06/2022,2000,6,1,1,1,1,1,1,14,3,9,1,0,0,0,0,0,0,0,0
1193143,1,28/06/2022,2207,3,2,4,2,1,2,1,19,3,20,0,0,0,0,0,0,0,0,0
1193143,1,28/06/2022,2207,3,2,4,2,2,1,1,36,2,20,0,0,0,0,0,0,0,0,0
1193326,2,29/06/2022,0935,6,1,1,1,1,1,1,39,3,1,9,0,0,0,0,0,0,0,0
1193447,2,28/06/2022,1830,3,1,1,1,1,1,1,36,3,9,9,0,0,0,0,0,0,0,0
1193454,1,28/06/2022,1420,6,1,1,1,1,3,1,51,3,11,0,0,0,0,0,0,0,0,0
1193516,2,28/06/2022,1600,2,1,1,1,1,1,1,83,3,9,19,0,0,0,0,0,0,0,0
1193516,2,28/06/2022,1600,2,1,1,1,2,2,2,81,3,9,19,0,0,0,0,0,0,0,0
1193526,2,29/06/2022,1900,3,1,1,1,1,1,2,39,3,9,9,0,0,0,0,0,0,0,0
1193532,1,29/06/2022,1922,3,1,1,1,1,3,1,9,3,9,0,0,0,0,0,0,0,0,0
1193622,2,30/06/2022,0843,3,1,1,1,1,1,1,61,3,9,5,0,0,0,0,0,0,0,0
1193868,1,30/06/2022,1354,3,1,1,1,1,1,1,50,3,9,0,0,0,0,0,0,0,0,0
1193885,2,30/06/2022,1220,6,1,1,1,1,1,1,86,3,9,9,0,0,0,0,0,0,0,0
1193885,2,30/06/2022,1220,6,1,1,1,2,2,2,80,3,9,9,0,0,0,0,0,0,0,0
1193885,2,30/06/2022,1220,6,1,1,1,3,2,1,30,3,9,9,0,0,0,0,0,0,0,0
1193924,2,30/06/2022,2106,6,2,1,2,1,1,1,59,2,8,1,0,0,0,0,0,0,0,0
1193934,3,30/06/2022,1600,6,2,1,2,1,1,1,53,2,9,98,1,0,0,0,0,0,0,0
1193950,2,30/06/2022,2252,3,2,4,2,1,1,1,41,3,9,9,0,0,0,0,0,0,0,0
1193950,2,30/06/2022,2252,3,2,4,2,2,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1194079,2,30/06/2022,0820,3,1,1,1,1,1,1,40,3,9,9,0,0,0,0,0,0,0,0
1194079,2,30/06/2022,0820,3,1,1,1,2,2,1,3,3,9,9,0,0,0,0,0,0,0,0
1194079,2,30/06/2022,0820,3,1,1,1,3,2,1,10,3,9,9,0,0,0,0,0,0,0,0
1194079,2,30/06/2022,0820,3,1,1,1,4,2,1,10,3,9,9,0,0,0,0,0,0,0,0
1194207,1,01/07/2022,1805,4,2,1,1,1,3,1,54,2,9,0,0,0,0,0,0,0,0,0
1194213,2,01/07/2022,1633,6,1,1,1,1,1,1,20,3,90,90,0,0,0,0,0,0,0,0
1194245,2,01/07/2022,1752,1,2,1,1,1,1,1,30,2,1,9,0,0,0,0,0,0,0,0
1194390,1,02/07/2022,1412,6,1,1,1,1,1,1,36,2,90,0,0,0,0,0,0,0,0,0
1194435,1,02/07/2022,1915,4,1,1,1,1,3,2,12,3,9,0,0,0,0,0,0,0,0,0
1194440,2,10/03/2022,0947,6,1,1,1,1,1,1,49,3,9,1,0,0,0,0,0,0,0,0
1194452,2,02/07/2022,2102,3,1,1,1,1,1,2,88,3,9,9,0,0,0,0,0,0,0,0
1194452,2,02/07/2022,2102,3,1,1,1,2,2,2,77,3,9,9,0,0,0,0,0,0,0,0
1194488,2,03/07/2022,0352,6,1,7,1,1,1,1,21,3,9,9,0,0,0,0,0,0,0,0
1194627,2,03/07/2022,1721,3,1,1,1,1,1,1,39,2,9,9,0,0,0,0,0,0,0,0
1194627,2,03/07/2022,1721,3,1,1,1,2,2,2,26,2,9,9,0,0,0,0,0,0,0,0
1194745,2,04/07/2022,0800,3,1,1,1,1,1,2,25,2,9,1,0,0,0,0,0,0,0,0
1194788,2,11/04/2022,1021,3,1,1,1,1,1,1,28,2,1,9,0,0,0,0,0,0,0,0
1194806,2,04/07/2022,0935,6,1,1,1,1,1,2,38,3,9,9,0,0,0,0,0,0,0,0
1194806,2,04/07/2022,0935,6,1,1,1,2,2,1,45,2,9,9,0,0,0,0,0,0,0,0
1194806,2,04/07/2022,0935,6,1,1,1,3,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1194880,1,04/07/2022,1320,6,1,1,1,1,3,1,50,3,9,0,0,0,0,0,0,0,0,0
1195024,3,05/07/2022,0549,3,1,1,1,1,1,1,59,3,9,9,9,0,0,0,0,0,0,0
1195172,2,05/07/2022,0830,3,1,1,1,1,1,1,64,3,5,98,0,0,0,0,0,0,0,0
1195183,2,05/07/2022,1012,1,1,1,1,1,1,1,35,2,19,21,0,0,0,0,0,0,0,0
1195215,2,04/07/2022,0930,3,1,1,1,1,1,1,42,3,19,1,0,0,0,0,0,0,0,0
1195301,2,30/06/2022,2020,6,1,1,1,1,2,1,32,3,9,11,0,0,0,0,0,0,0,0
1195352,4,05/07/2022,1455,6,1,1,1,1,1,1,47,3,9,9,19,9,0,0,0,0,0,0
1195368,2,05/07/2022,1300,6,1,1,1,1,1,1,57,3,9,9,0,0,0,0,0,0,0,0
1195405,2,05/07/2022,1722,6,1,1,1,1,1,1,36,3,9,9,0,0,0,0,0,0,0,0
1195409,2,05/07/2022,1717,3,1,1,1,1,1,1,90,3,9,19,0,0,0,0,0,0,0,0
