Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1065886,1,13/07/2021,1947,6,1,1,1,1,1,1,67,2,9,0,0,0,0,0,0,0,0,0
1065894,3,13/07/2021,1813,6,1,1,1,1,1,1,45,3,9,9,9,0,0,0,0,0,0,0
1065900,2,13/07/2021,0300,6,2,4,2,1,1,1,41,3,9,1,0,0,0,0,0,0,0,0
1065905,2,13/07/2021,2230,3,1,4,1,1,1,2,52,3,9,9,0,0,0,0,0,0,0,0
1066027,2,12/07/2021,1600,6,1,1,1,1,1,1,10,3,9,90,0,0,0,0,0,0,0,0
1066267,1,14/07/2021,1538,6,1,1,1,1,3,2,10,3,9,0,0,0,0,0,0,0,0,0
1066268,3,13/07/2021,1457,2,1,1,1,1,1,1,40,3,9,9,9,0,0,0,0,0,0,0
1066289,2,14/07/2021,1645,3,1,1,1,1,1,1,46,2,9,1,0,0,0,0,0,0,0,0
1066290,2,14/07/2021,0545,6,1,1,1,1,1,1,49,3,9,1,0,0,0,0,0,0,0,0
1066293,2,14/07/2021,2000,6,1,1,1,1,1,2,72,3,9,9,0,0,0,0,0,0,0,0
1066295,1,14/07/2021,1825,4,1,1,1,1,3,2,31,2,9,0,0,0,0,0,0,0,0,0
1066314,2,14/07/2021,2322,6,1,4,1,1,1,2,43,3,9,9,0,0,0,0,0,0,0,0
1066382,1,13/07/2021,1042,6,1,1,1,1,2,2,30,3,11,0,0,0,0,0,0,0,0,0
1066589,1,15/07/2021,1525,4,1,1,1,1,3,2,14,3,9,0,0,0,0,0,0,0,0,0
1066601,1,15/07/2021,1522,6,1,1,8,1,3,1,4,3,9,0,0,0,0,0,0,0,0,0
1066630,3,15/07/2021,1535,6,1,1,1,1,2,1,25,3,19,9,9,0,0,0,0,0,0,0
1066630,3,15/07/2021,1535,6,1,1,1,2,1,2,36,3,19,9,9,0,0,0,0,0,0,0
1066632,1,14/07/2021,2215,6,1,7,1,1,3,1,18,3,9,0,0,0,0,0,0,0,0,0
1066674,2,15/07/2021,1957,4,1,1,1,1,1,1,19,2,9,3,0,0,0,0,0,0,0,0
1066686,2,15/07/2021,1737,6,1,1,1,1,1,1,8,2,9,1,0,0,0,0,0,0,0,0
1066698,2,15/07/2021,1017,6,1,4,1,1,1,1,22,3,9,1,0,0,0,0,0,0,0,0
1066922,3,16/07/2021,1501,6,1,1,1,1,1,1,58,2,9,9,9,0,0,0,0,0,0,0
1066986,2,16/07/2021,1400,6,1,1,1,1,1,1,44,3,9,9,0,0,0,0,0,0,0,0
1067029,2,16/07/2021,2206,3,1,4,1,1,1,1,55,3,90,9,0,0,0,0,0,0,0,0
1067093,2,05/07/2021,0915,6,1,1,1,1,1,1,41,3,9,19,0,0,0,0,0,0,0,0
1067094,2,16/07/2021,1720,4,1,1,1,1,1,2,23,3,9,1,0,0,0,0,0,0,0,0
1067109,1,18/06/2021,1830,3,1,1,1,1,3,2,36,3,9,0,0,0,0,0,0,0,0,0
1067176,2,17/07/2021,1650,3,1,1,1,1,1,1,40,3,9,9,0,0,0,0,0,0,0,0
1067194,1,17/07/2021,1838,1,1,1,1,1,1,2,20,3,9,0,0,0,0,0,0,0,0,0
1067232,1,17/07/2021,2200,6,1,4,1,1,3,1,7,3,9,0,0,0,0,0,0,0,0,0
1067235,1,18/07/2021,0220,3,1,4,1,1,1,1,29,2,9,0,0,0,0,0,0,0,0,0
1067235,1,18/07/2021,0220,3,1,4,1,2,2,1,22,3,9,0,0,0,0,0,0,0,0,0
1067235,1,18/07/2021,0220,3,1,4,1,3,2,2,18,3,9,0,0,0,0,0,0,0,0,0
1067235,1,18/07/2021,0220,3,1,4,1,4,2,2,15,3,9,0,0,0,0,0,0,0,0,0
1067246,3,17/07/2021,1432,3,1,1,1,1,2,2,49,3,9,9,9,0,0,0,0,0,0,0
1067305,2,18/07/2021,0710,3,1,1,1,1,1,2,50,3,4,9,0,0,0,0,0,0,0,0
1067321,1,18/07/2021,1540,6,1,1,1,1,3,1,55,3,9,0,0,0,0,0,0,0,0,0
1067457,1,19/07/2021,0738,4,1,1,8,1,1,1,56,3,9,0,0,0,0,0,0,0,0,0
1067754,2,19/07/2021,1542,6,1,1,1,1,1,2,43,3,9,9,0,0,0,0,0,0,0,0
1067787,2,19/07/2021,2057,6,1,1,1,1,1,2,51,3,9,9,0,0,0,0,0,0,0,0
1067794,2,17/07/2021,1617,3,1,1,1,1,1,2,39,2,9,3,0,0,0,0,0,0,0,0
1068009,2,16/07/2021,0730,3,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1068165,2,20/07/2021,1120,3,1,1,1,1,1,1,55,3,9,5,0,0,0,0,0,0,0,0
1068184,2,20/07/2021,1420,6,1,1,1,1,2,2,30,3,9,9,0,0,0,0,0,0,0,0
1068184,2,20/07/2021,1420,6,1,1,1,2,2,1,2,3,9,9,0,0,0,0,0,0,0,0
1068184,2,20/07/2021,1420,6,1,1,1,3,2,1,1,3,9,9,0,0,0,0,0,0,0,0
1068184,2,20/07/2021,1420,6,1,1,1,4,1,2,21,3,9,9,0,0,0,0,0,0,0,0
1068246,1,20/07/2021,1810,6,1,1,1,1,3,1,5,3,9,0,0,0,0,0,0,0,0,0
1068262,2,20/07/2021,1840,6,1,1,1,1,2,2,60,3,9,9,0,0,0,0,0,0,0,0
1068284,2,20/07/2021,2106,3,1,1,1,1,1,1,32,3,9,9,0,0,0,0,0,0,0,0
1068485,2,21/07/2021,0745,3,1,1,1,1,1,1,31,2,9,1,0,0,0,0,0,0,0,0
1068819,2,17/07/2021,2347,6,1,4,1,1,1,1,37,3,9,90,0,0,0,0,0,0,0,0
1068910,2,22/07/2021,0559,1,1,1,1,1,1,1,23,3,9,19,0,0,0,0,0,0,0,0
1068910,2,22/07/2021,0559,1,1,1,1,2,2,1,28,3,9,19,0,0,0,0,0,0,0,0
1068910,2,22/07/2021,0559,1,1,1,1,3,1,1,51,3,9,19,0,0,0,0,0,0,0,0
1068910,2,22/07/2021,0559,1,1,1,1,4,2,1,17,3,9,19,0,0,0,0,0,0,0,0
1068910,2,22/07/2021,0559,1,1,1,1,5,2,1,18,3,9,19,0,0,0,0,0,0,0,0
1068928,2,22/07/2021,1100,6,1,1,1,1,1,1,45,3,90,9,0,0,0,0,0,0,0,0
1069001,1,15/07/2021,1930,6,1,1,1,1,3,1,36,2,9,0,0,0,0,0,0,0,0,0
1069025,2,20/07/2021,2315,6,1,4,1,1,1,1,45,3,9,3,0,0,0,0,0,0,0,0
1069119,1,22/07/2021,1855,1,1,1,1,1,1,2,27,3,9,0,0,0,0,0,0,0,0,0
1069120,2,22/07/2021,1838,6,1,1,1,1,1,1,30,3,1,9,0,0,0,0,0,0,0,0
1069130,2,22/07/2021,1525,6,1,1,1,1,1,1,55,3,19,1,0,0,0,0,0,0,0,0
1069147,3,22/07/2021,2038,3,1,1,1,1,1,1,39,3,9,8,9,0,0,0,0,0,0,0
1069147,3,22/07/2021,2038,3,1,1,1,2,2,1,25,3,9,8,9,0,0,0,0,0,0,0
1069159,1,23/07/2021,0423,3,1,4,1,1,3,1,25,3,11,0,0,0,0,0,0,0,0,0
1069317,2,22/07/2021,1230,6,1,1,1,1,2,2,69,2,9,9,0,0,0,0,0,0,0,0
1069335,2,23/07/2021,0838,3,1,1,1,1,1,1,53,3,21,21,0,0,0,0,0,0,0,0
1069393,2,23/07/2021,1234,3,1,1,1,1,1,1,27,2,1,9,0,0,0,0,0,0,0,0
1069431,2,22/07/2021,1930,3,1,1,1,1,1,2,33,3,9,9,0,0,0,0,0,0,0,0
1069431,2,22/07/2021,1930,3,1,1,1,2,2,1,10,3,9,9,0,0,0,0,0,0,0,0
1069457,3,23/07/2021,0845,6,1,1,1,1,1,2,24,3,9,9,9,0,0,0,0,0,0,0
1069464,2,22/07/2021,2027,6,1,1,1,1,2,2,27,3,9,9,0,0,0,0,0,0,0,0
1069464,2,22/07/2021,2027,6,1,1,1,2,2,1,3,3,9,9,0,0,0,0,0,0,0,0
1069471,2,22/07/2021,2029,6,1,1,1,1,1,1,42,3,9,8,0,0,0,0,0,0,0,0
1069709,2,22/07/2021,1525,3,1,1,1,1,1,2,31,3,9,9,0,0,0,0,0,0,0,0
1069748,1,24/07/2021,1103,6,1,1,1,1,3,2,83,2,9,0,0,0,0,0,0,0,0,0
1069814,1,25/07/2021,1407,6,1,1,1,1,3,2,69,3,98,0,0,0,0,0,0,0,0,0
1069880,2,14/06/2021,0330,3,1,4,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1069892,1,26/07/2021,0020,6,1,4,1,1,3,1,50,2,90,0,0,0,0,0,0,0,0,0
1070255,1,26/07/2021,1640,3,1,1,1,1,3,1,75,2,9,0,0,0,0,0,0,0,0,0
1070293,1,26/07/2021,1950,3,1,1,1,1,1,1,24,3,9,0,0,0,0,0,0,0,0,0
1070297,2,26/07/2021,1800,1,1,1,1,1,1,1,25,3,19,9,0,0,0,0,0,0,0,0
1070297,2,26/07/2021,1800,1,1,1,1,2,2,1,63,3,19,9,0,0,0,0,0,0,0,0
1070299,1,26/07/2021,1655,3,1,1,1,1,3,1,12,2,9,0,0,0,0,0,0,0,0,0
1070306,2,25/07/2021,1915,2,1,1,1,1,1,2,32,3,9,9,0,0,0,0,0,0,0,0
1070306,2,25/07/2021,1915,2,1,1,1,2,2,2,31,3,9,9,0,0,0,0,0,0,0,0
1070312,1,26/07/2021,1844,6,1,1,1,1,3,2,24,3,11,0,0,0,0,0,0,0,0,0
1070324,1,26/07/2021,1800,6,1,1,1,1,3,2,10,3,9,0,0,0,0,0,0,0,0,0
1070329,2,25/07/2021,1332,6,1,1,1,1,1,1,35,3,5,9,0,0,0,0,0,0,0,0
1070612,2,24/07/2021,1435,3,1,1,1,1,1,1,75,3,9,1,0,0,0,0,0,0,0,0
1070812,2,27/07/2021,1700,6,2,1,2,1,1,1,65,3,9,9,0,0,0,0,0,0,0,0
1071208,2,28/07/2021,1440,6,2,1,2,1,1,2,36,3,9,9,0,0,0,0,0,0,0,0
1071344,1,27/07/2021,1900,3,1,1,1,1,3,2,58,3,9,0,0,0,0,0,0,0,0,0
1071382,1,29/07/2021,0659,3,2,1,2,1,1,1,17,2,2,0,0,0,0,0,0,0,0,0
1071635,2,28/07/2021,0950,6,1,1,1,1,1,1,27,3,9,3,0,0,0,0,0,0,0,0
1071737,2,30/07/2021,0650,6,2,1,2,1,2,1,24,3,98,9,0,0,0,0,0,0,0,0
1071865,2,29/07/2021,1730,6,1,1,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1071947,2,30/07/2021,1354,1,2,1,2,1,2,1,60,3,19,9,0,0,0,0,0,0,0,0
1072070,1,30/07/2021,2049,6,2,5,2,1,1,2,28,3,9,0,0,0,0,0,0,0,0,0
1072070,1,30/07/2021,2049,6,2,5,2,2,2,2,17,3,9,0,0,0,0,0,0,0,0,0
1072071,2,30/07/2021,1800,6,2,1,2,1,1,2,47,2,9,9,0,0,0,0,0,0,0,0
1072071,2,30/07/2021,1800,6,2,1,2,2,2,2,50,2,9,9,0,0,0,0,0,0,0,0
1072071,2,30/07/2021,1800,6,2,1,2,3,2,1,12,2,9,9,0,0,0,0,0,0,0,0
1072071,2,30/07/2021,1800,6,2,1,2,4,2,2,20,2,9,9,0,0,0,0,0,0,0,0
1072090,1,30/07/2021,2352,3,2,4,1,1,1,1,42,2,19,0,0,0,0,0,0,0,0,0
1072132,6,31/07/2021,0628,6,1,1,1,1,2,2,17,3,9,9,9,9,9,9,0,0,0,0
1072138,2,29/07/2021,0745,4,1,1,1,1,1,2,29,3,9,9,0,0,0,0,0,0,0,0
1072179,2,31/07/2021,1230,6,1,1,1,1,1,1,24,3,9,9,0,0,0,0,0,0,0,0
1072179,2,31/07/2021,1230,6,1,1,1,2,1,1,21,2,9,9,0,0,0,0,0,0,0,0
1072212,2,31/07/2021,1540,6,2,1,1,1,1,1,63,3,9,1,0,0,0,0,0,0,0,0
1072234,2,31/07/2021,2145,6,1,4,1,1,1,1,47,3,9,3,0,0,0,0,0,0,0,0
1072246,1,31/07/2021,2105,6,2,6,1,1,1,1,60,3,9,0,0,0,0,0,0,0,0,0
1072246,1,31/07/2021,2105,6,2,6,1,2,2,1,63,2,9,0,0,0,0,0,0,0,0,0
1072246,1,31/07/2021,2105,6,2,6,1,3,2,1,57,3,9,0,0,0,0,0,0,0,0,0
1072345,1,01/08/2021,0930,6,1,1,1,1,3,1,71,3,90,0,0,0,0,0,0,0,0,0
1072563,2,21/07/2021,1440,3,1,1,1,1,1,1,33,3,9,1,0,0,0,0,0,0,0,0
1073054,1,03/08/2021,1139,6,1,1,1,1,3,1,37,3,19,0,0,0,0,0,0,0,0,0
1073169,2,02/08/2021,0827,3,1,1,1,1,1,1,21,3,1,3,0,0,0,0,0,0,0,0
1073169,2,02/08/2021,0827,3,1,1,1,2,1,1,27,3,1,3,0,0,0,0,0,0,0,0
1073257,2,03/08/2021,1400,6,1,1,1,1,3,1,38,3,9,90,0,0,0,0,0,0,0,0
1073263,3,02/08/2021,1146,3,1,1,1,1,1,1,60,3,19,9,11,0,0,0,0,0,0,0
1073273,1,03/08/2021,1619,6,1,1,1,1,3,1,14,3,9,0,0,0,0,0,0,0,0,0
1073306,2,03/08/2021,1820,6,1,1,1,1,1,1,46,3,9,9,0,0,0,0,0,0,0,0
1073347,1,04/08/2021,0110,3,1,6,1,1,1,1,18,3,9,0,0,0,0,0,0,0,0,0
1073347,1,04/08/2021,0110,3,1,6,1,2,2,1,18,3,9,0,0,0,0,0,0,0,0,0
1073384,3,04/08/2021,0645,6,1,1,1,1,1,1,58,3,9,9,98,0,0,0,0,0,0,0
1073720,1,04/08/2021,1559,6,1,1,1,1,3,1,6,2,9,0,0,0,0,0,0,0,0,0
1073724,2,04/08/2021,0820,3,1,1,1,1,1,1,27,3,98,1,0,0,0,0,0,0,0,0
1073753,2,04/08/2021,1605,3,1,1,1,1,2,2,8,3,9,21,0,0,0,0,0,0,0,0
1073753,2,04/08/2021,1605,3,1,1,1,2,2,2,7,3,9,21,0,0,0,0,0,0,0,0
1073773,1,04/08/2021,2252,3,2,4,2,1,2,2,24,3,9,0,0,0,0,0,0,0,0,0
1073782,2,05/08/2021,0030,6,2,4,2,1,1,1,26,2,9,1,0,0,0,0,0,0,0,0
1074120,1,05/08/2021,1957,6,2,1,1,1,3,1,27,2,9,0,0,0,0,0,0,0,0,0
1074124,1,05/08/2021,1719,4,2,1,1,1,3,2,44,3,9,0,0,0,0,0,0,0,0,0
1074374,1,06/08/2021,1233,6,2,1,2,1,3,1,70,3,11,0,0,0,0,0,0,0,0,0
1074425,2,06/08/2021,1244,6,1,1,1,1,2,2,70,3,9,9,0,0,0,0,0,0,0,0
1074425,2,06/08/2021,1244,6,1,1,1,2,2,2,45,3,9,9,0,0,0,0,0,0,0,0
1074425,2,06/08/2021,1244,6,1,1,1,3,2,1,17,3,9,9,0,0,0,0,0,0,0,0
1074425,2,06/08/2021,1244,6,1,1,1,4,2,2,66,3,9,9,0,0,0,0,0,0,0,0
1074454,2,24/07/2021,1353,3,1,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1074462,2,05/08/2021,1510,6,1,5,1,1,1,1,56,3,9,9,0,0,0,0,0,0,0,0
1074495,2,06/08/2021,1911,3,1,1,1,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1074495,2,06/08/2021,1911,3,1,1,1,2,2,2,25,3,9,9,0,0,0,0,0,0,0,0
1074495,2,06/08/2021,1911,3,1,1,1,3,2,2,24,3,9,9,0,0,0,0,0,0,0,0
1074495,2,06/08/2021,1911,3,1,1,1,4,2,1,2,3,9,9,0,0,0,0,0,0,0,0
1074514,4,06/08/2021,1742,6,2,1,1,1,1,1,62,3,9,9,9,9,0,0,0,0,0,0
1074523,2,06/08/2021,2316,3,1,4,1,1,2,2,52,2,9,9,0,0,0,0,0,0,0,0
1074637,3,06/08/2021,1502,2,2,1,2,1,1,1,22,3,9,9,19,0,0,0,0,0,0,0
1074637,3,06/08/2021,1502,2,2,1,2,2,2,1,36,3,9,9,19,0,0,0,0,0,0,0
1074810,2,08/08/2021,1402,3,1,1,1,1,1,1,63,2,9,9,0,0,0,0,0,0,0,0
1074810,2,08/08/2021,1402,3,1,1,1,2,2,2,61,3,9,9,0,0,0,0,0,0,0,0
1074818,2,07/08/2021,1015,3,1,1,1,1,1,1,33,2,9,1,0,0,0,0,0,0,0,0
1074827,2,08/08/2021,1600,6,1,1,1,1,1,1,32,3,9,1,0,0,0,0,0,0,0,0
1074850,1,08/08/2021,1702,3,1,1,1,1,3,2,46,2,9,0,0,0,0,0,0,0,0,0
1075524,1,09/08/2021,1620,6,1,1,1,1,3,2,7,2,9,0,0,0,0,0,0,0,0,0
1075560,3,10/08/2021,1315,6,1,1,1,1,1,2,28,3,9,9,9,0,0,0,0,0,0,0
1075560,3,10/08/2021,1315,6,1,1,1,2,2,1,38,3,9,9,9,0,0,0,0,0,0,0
1075607,2,10/08/2021,1402,3,1,1,1,1,1,1,56,3,9,9,0,0,0,0,0,0,0,0
1075607,2,10/08/2021,1402,3,1,1,1,2,1,1,37,3,9,9,0,0,0,0,0,0,0,0
1075624,3,10/08/2021,1737,6,1,1,1,1,1,1,58,3,5,9,9,0,0,0,0,0,0,0
1075765,2,10/08/2021,1800,1,1,1,1,1,1,2,33,3,9,9,0,0,0,0,0,0,0,0
1076003,2,10/08/2021,1620,3,1,1,1,1,1,1,42,3,9,9,0,0,0,0,0,0,0,0
1076003,2,10/08/2021,1620,3,1,1,1,2,2,2,63,3,9,9,0,0,0,0,0,0,0,0
1076003,2,10/08/2021,1620,3,1,1,1,3,2,2,36,3,9,9,0,0,0,0,0,0,0,0
1076253,1,11/08/2021,0900,3,1,1,1,1,3,2,61,2,0,9,0,0,0,0,0,0,0,0
1076259,2,02/08/2021,1752,4,1,1,1,1,1,1,17,2,9,1,0,0,0,0,0,0,0,0
1076372,2,12/08/2021,1305,6,1,1,1,1,1,1,9,2,23,9,0,0,0,0,0,0,0,0
1076375,2,12/08/2021,1050,6,1,1,1,1,2,2,11,3,9,9,0,0,0,0,0,0,0,0
1076382,2,12/08/2021,1347,6,1,1,1,1,1,2,35,3,9,9,0,0,0,0,0,0,0,0
1076402,2,12/08/2021,1641,4,1,1,1,1,1,1,77,3,9,9,0,0,0,0,0,0,0,0
1076414,1,10/08/2021,1830,3,1,1,1,1,3,1,2,3,11,0,0,0,0,0,0,0,0,0
1076439,3,02/08/2021,1525,6,1,1,1,1,1,1,21,3,9,98,9,0,0,0,0,0,0,0
1076445,1,09/08/2021,1655,3,1,1,1,1,1,1,28,2,5,0,0,0,0,0,0,0,0,0
1076625,2,13/08/2021,1040,6,1,1,1,1,1,1,39,3,9,1,0,0,0,0,0,0,0,0
1076631,2,13/08/2021,1045,6,1,1,1,1,1,1,41,3,9,9,0,0,0,0,0,0,0,0
1076794,1,12/08/2021,1423,3,1,1,1,1,3,1,15,3,9,0,0,0,0,0,0,0,0,0
1076800,1,13/08/2021,1546,6,1,1,1,1,3,1,3,2,9,0,0,0,0,0,0,0,0,0
1076835,2,14/08/2021,0020,6,1,4,1,1,2,2,20,3,19,9,0,0,0,0,0,0,0,0
1076856,2,13/08/2021,1437,4,1,1,1,1,1,1,43,3,9,1,0,0,0,0,0,0,0,0
1076871,2,14/08/2021,1006,6,1,1,1,1,2,2,41,3,9,9,0,0,0,0,0,0,0,0
1076888,2,13/08/2021,1532,4,1,1,1,1,1,2,51,3,9,9,0,0,0,0,0,0,0,0
1076895,2,14/08/2021,1152,6,1,1,1,1,1,1,15,3,9,1,0,0,0,0,0,0,0,0
1076911,3,13/08/2021,1646,2,1,1,1,1,2,2,36,3,9,9,90,0,0,0,0,0,0,0
1076911,3,13/08/2021,1646,2,1,1,1,2,1,1,57,3,9,9,90,0,0,0,0,0,0,0
1076996,2,14/08/2021,2257,6,1,4,1,1,1,1,67,3,9,9,0,0,0,0,0,0,0,0
1077104,2,15/08/2021,1019,6,2,1,1,1,1,1,35,2,9,9,0,0,0,0,0,0,0,0
1077104,2,15/08/2021,1019,6,2,1,1,2,2,1,34,2,9,9,0,0,0,0,0,0,0,0
1077104,2,15/08/2021,1019,6,2,1,1,3,2,1,36,2,9,9,0,0,0,0,0,0,0,0
1077129,2,15/08/2021,1456,6,1,1,1,1,1,2,37,3,9,1,0,0,0,0,0,0,0,0
1077204,2,16/08/2021,0805,3,1,1,1,1,1,1,54,3,9,9,0,0,0,0,0,0,0,0
1077465,2,15/08/2021,1430,6,1,1,1,1,1,1,30,2,9,1,0,0,0,0,0,0,0,0
1077531,1,16/08/2021,1937,3,1,1,1,1,3,1,20,3,9,0,0,0,0,0,0,0,0,0
1077541,2,16/08/2021,1452,3,1,1,1,1,1,3,28,3,8,9,0,0,0,0,0,0,0,0
1077551,2,04/08/2021,1706,6,1,1,1,1,1,1,56,3,9,1,0,0,0,0,0,0,0,0
1077553,1,16/08/2021,1931,6,1,1,1,1,1,2,67,2,22,0,0,0,0,0,0,0,0,0
1077882,2,17/08/2021,0920,3,1,1,1,1,1,1,41,3,9,9,0,0,0,0,0,0,0,0
1078098,1,18/08/2021,1000,6,1,1,1,1,1,2,63,2,9,0,0,0,0,0,0,0,0,0
1078247,1,18/08/2021,1010,6,1,1,1,1,3,2,24,3,9,0,0,0,0,0,0,0,0,0
1078305,2,18/08/2021,1040,3,1,1,1,1,1,2,31,3,9,9,0,0,0,0,0,0,0,0
1078305,2,18/08/2021,1040,3,1,1,1,2,1,1,74,3,9,9,0,0,0,0,0,0,0,0
1078347,2,18/08/2021,1612,3,1,1,1,1,2,2,20,2,9,9,0,0,0,0,0,0,0,0
1078568,2,19/08/2021,1010,3,1,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1078780,2,18/08/2021,0120,3,1,4,1,1,1,1,41,3,90,9,0,0,0,0,0,0,0,0
1078807,2,19/08/2021,1242,6,1,1,1,1,1,1,80,3,98,9,0,0,0,0,0,0,0,0
1078807,2,19/08/2021,1242,6,1,1,1,2,1,2,34,3,98,9,0,0,0,0,0,0,0,0
1078817,2,19/08/2021,1547,3,2,1,2,1,2,1,72,3,9,11,0,0,0,0,0,0,0,0
1078817,2,19/08/2021,1547,3,2,1,2,2,2,2,53,3,9,11,0,0,0,0,0,0,0,0
1078851,1,18/08/2021,1500,6,1,1,1,1,3,1,39,3,19,0,0,0,0,0,0,0,0,0
1078895,2,19/08/2021,2306,3,2,4,2,1,1,2,19,3,9,9,0,0,0,0,0,0,0,0
1079046,2,19/08/2021,1700,6,1,1,1,1,1,1,22,3,9,1,0,0,0,0,0,0,0,0
1079121,2,20/08/2021,1213,3,1,1,1,1,1,1,67,3,9,19,0,0,0,0,0,0,0,0
1079121,2,20/08/2021,1213,3,1,1,1,2,1,2,38,3,9,19,0,0,0,0,0,0,0,0
1079121,2,20/08/2021,1213,3,1,1,1,3,2,1,46,3,9,19,0,0,0,0,0,0,0,0
1079121,2,20/08/2021,1213,3,1,1,1,4,2,2,18,3,9,19,0,0,0,0,0,0,0,0
1079121,2,20/08/2021,1213,3,1,1,1,5,2,1,10,3,9,19,0,0,0,0,0,0,0,0
1079196,2,19/08/2021,2140,1,2,6,2,1,1,2,37,3,19,9,0,0,0,0,0,0,0,0
1079198,2,20/08/2021,1347,2,1,1,1,1,1,2,54,3,9,9,0,0,0,0,0,0,0,0
1079206,3,19/08/2021,1935,1,1,1,1,1,1,1,31,3,9,9,9,0,0,0,0,0,0,0
1079206,3,19/08/2021,1935,1,1,1,1,2,1,1,54,3,9,9,9,0,0,0,0,0,0,0
1079206,3,19/08/2021,1935,1,1,1,1,3,1,1,52,3,9,9,9,0,0,0,0,0,0,0
1079206,3,19/08/2021,1935,1,1,1,1,4,2,1,22,3,9,9,9,0,0,0,0,0,0,0
1079262,2,20/08/2021,1642,1,2,1,1,1,1,1,28,2,19,9,0,0,0,0,0,0,0,0
1079388,3,21/08/2021,1020,3,1,1,1,1,2,1,-1,3,9,11,9,0,0,0,0,0,0,0
1079388,3,21/08/2021,1020,3,1,1,1,2,2,2,54,3,9,11,9,0,0,0,0,0,0,0
1079394,1,21/08/2021,1213,6,1,1,1,1,3,1,3,2,9,0,0,0,0,0,0,0,0,0
1079408,3,21/08/2021,1325,4,2,1,2,1,1,1,55,2,9,9,9,0,0,0,0,0,0,0
1079408,3,21/08/2021,1325,4,2,1,2,2,1,1,25,3,9,9,9,0,0,0,0,0,0,0
1079424,2,21/08/2021,1500,6,2,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1079545,2,22/08/2021,0919,6,1,1,1,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1079613,2,22/08/2021,1713,4,1,1,1,1,1,2,30,3,9,98,0,0,0,0,0,0,0,0
1079613,2,22/08/2021,1713,4,1,1,1,2,2,2,36,3,9,98,0,0,0,0,0,0,0,0
1079633,2,22/08/2021,0234,3,2,4,2,1,1,1,25,2,9,9,0,0,0,0,0,0,0,0
1079633,2,22/08/2021,0234,3,2,4,2,2,1,1,27,2,9,9,0,0,0,0,0,0,0,0
1079659,1,23/08/2021,0115,3,2,4,1,1,1,1,29,2,9,0,0,0,0,0,0,0,0,0
1079692,2,07/06/2021,1620,6,1,1,1,1,1,1,57,3,9,1,0,0,0,0,0,0,0,0
1079764,3,23/08/2021,0900,6,1,1,1,1,1,1,85,3,9,19,9,0,0,0,0,0,0,0
1079810,2,22/08/2021,2100,3,2,4,1,1,1,2,29,3,9,9,0,0,0,0,0,0,0,0
1079862,3,23/08/2021,1014,4,1,1,1,1,1,1,28,2,5,9,9,0,0,0,0,0,0,0
1079862,3,23/08/2021,1014,4,1,1,1,2,1,1,35,3,5,9,9,0,0,0,0,0,0,0
1079943,1,23/08/2021,1255,3,1,1,1,1,3,1,61,3,9,0,0,0,0,0,0,0,0,0
1079989,2,23/08/2021,1415,3,1,1,1,1,1,1,50,3,9,9,0,0,0,0,0,0,0,0
1079989,2,23/08/2021,1415,3,1,1,1,2,2,1,22,3,9,9,0,0,0,0,0,0,0,0
1080003,3,23/08/2021,1415,1,1,1,1,1,2,2,16,3,9,9,19,0,0,0,0,0,0,0
1080003,3,23/08/2021,1415,1,1,1,1,2,2,2,13,3,9,9,19,0,0,0,0,0,0,0
1080199,2,24/08/2021,0842,6,1,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1080394,2,24/08/2021,1412,6,1,1,1,1,1,1,18,3,9,9,0,0,0,0,0,0,0,0
1080394,2,24/08/2021,1412,6,1,1,1,2,2,1,18,3,9,9,0,0,0,0,0,0,0,0
1080394,2,24/08/2021,1412,6,1,1,1,3,1,2,61,3,9,9,0,0,0,0,0,0,0,0
1080410,2,23/08/2021,0905,1,1,1,1,1,1,2,25,3,19,9,0,0,0,0,0,0,0,0
1080465,2,24/08/2021,1617,6,1,1,1,1,1,1,21,2,9,11,0,0,0,0,0,0,0,0
1080487,2,24/08/2021,2155,6,1,4,1,1,2,1,25,3,9,1,0,0,0,0,0,0,0,0
1080487,2,24/08/2021,2155,6,1,4,1,2,1,1,25,3,9,1,0,0,0,0,0,0,0,0
1080788,3,25/08/2021,1358,1,1,1,1,1,1,1,33,2,9,9,9,0,0,0,0,0,0,0
1080823,2,25/08/2021,0950,6,1,1,1,1,1,2,27,3,1,9,0,0,0,0,0,0,0,0
