Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1314321,1,21/05/2023,1630,6,1,1,9,1,2,2,2,3,9,0,0,0,0,0,0,0,0,0
1314335,2,02/06/2023,1716,6,1,1,1,1,1,1,18,2,3,9,0,0,0,0,0,0,0,0
1314346,2,02/06/2023,1916,6,1,1,1,1,1,1,23,2,9,9,0,0,0,0,0,0,0,0
1314354,2,02/06/2023,1755,6,1,1,8,1,1,2,31,3,9,11,0,0,0,0,0,0,0,0
1314369,1,03/06/2023,0027,6,2,6,1,1,1,1,22,3,9,0,0,0,0,0,0,0,0,0
1314369,1,03/06/2023,0027,6,2,6,1,2,2,2,20,3,9,0,0,0,0,0,0,0,0,0
1314369,1,03/06/2023,0027,6,2,6,1,3,2,1,20,3,9,0,0,0,0,0,0,0,0,0
1314369,1,03/06/2023,0027,6,2,6,1,4,2,1,19,3,9,0,0,0,0,0,0,0,0,0
1314406,1,03/06/2023,0555,6,1,1,1,1,1,1,38,2,5,0,0,0,0,0,0,0,0,0
1314438,1,03/06/2023,0646,6,1,1,1,1,3,1,41,2,90,0,0,0,0,0,0,0,0,0
1314465,1,03/06/2023,1020,6,1,1,1,1,2,2,73,2,9,0,0,0,0,0,0,0,0,0
1314532,1,03/06/2023,1410,6,1,1,1,1,3,2,5,2,9,0,0,0,0,0,0,0,0,0
1314536,3,03/06/2023,1121,3,1,1,1,1,1,2,48,3,20,9,9,0,0,0,0,0,0,0
1314536,3,03/06/2023,1121,3,1,1,1,2,2,2,59,3,20,9,9,0,0,0,0,0,0,0
1314536,3,03/06/2023,1121,3,1,1,1,3,2,1,32,3,20,9,9,0,0,0,0,0,0,0
1314536,3,03/06/2023,1121,3,1,1,1,4,2,2,8,3,20,9,9,0,0,0,0,0,0,0
1314536,3,03/06/2023,1121,3,1,1,1,5,1,1,51,2,20,9,9,0,0,0,0,0,0,0
1314645,2,04/06/2023,0112,3,1,4,8,1,1,1,66,3,9,9,0,0,0,0,0,0,0,0
1314652,1,04/06/2023,0042,3,1,4,1,1,1,1,45,3,5,0,0,0,0,0,0,0,0,0
1314678,2,03/06/2023,1120,3,1,1,1,1,1,1,71,3,9,1,0,0,0,0,0,0,0,0
1314801,2,25/05/2023,1705,6,1,1,1,1,1,1,22,2,5,1,0,0,0,0,0,0,0,0
1315161,2,05/06/2023,1556,6,1,1,1,1,2,2,16,2,9,9,0,0,0,0,0,0,0,0
1315564,2,05/06/2023,1700,6,1,1,1,1,1,1,43,2,9,90,0,0,0,0,0,0,0,0
1315642,3,06/06/2023,1257,1,1,1,1,1,2,1,67,3,19,9,9,0,0,0,0,0,0,0
1315671,2,06/06/2023,2016,6,1,1,1,1,1,1,28,3,9,3,0,0,0,0,0,0,0,0
1315831,1,06/06/2023,1310,6,1,1,1,1,1,1,34,2,1,0,0,0,0,0,0,0,0,0
1316053,4,07/06/2023,1605,6,1,1,1,1,1,1,31,3,9,9,9,9,0,0,0,0,0,0
1316053,4,07/06/2023,1605,6,1,1,1,2,2,2,69,3,9,9,9,9,0,0,0,0,0,0
1316073,2,07/06/2023,1844,6,1,1,1,1,2,1,53,3,9,5,0,0,0,0,0,0,0,0
1316073,2,07/06/2023,1844,6,1,1,1,2,1,1,56,3,9,5,0,0,0,0,0,0,0,0
1316077,1,07/06/2023,1630,6,1,1,1,1,1,1,10,3,90,0,0,0,0,0,0,0,0,0
1316081,2,07/06/2023,1556,6,1,1,1,1,3,1,51,3,9,9,0,0,0,0,0,0,0,0
1316081,2,07/06/2023,1556,6,1,1,1,2,3,2,3,3,9,9,0,0,0,0,0,0,0,0
1316148,1,08/06/2023,0226,6,1,4,1,1,1,1,19,2,9,0,0,0,0,0,0,0,0,0
1316263,3,08/06/2023,0842,3,1,1,1,1,1,2,46,3,9,9,19,0,0,0,0,0,0,0
1316263,3,08/06/2023,0842,3,1,1,1,2,1,2,31,3,9,9,19,0,0,0,0,0,0,0
1316494,2,08/06/2023,1605,6,1,1,1,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1316494,2,08/06/2023,1605,6,1,1,1,2,1,1,47,3,9,9,0,0,0,0,0,0,0,0
1316494,2,08/06/2023,1605,6,1,1,1,3,2,1,17,3,9,9,0,0,0,0,0,0,0,0
1316599,2,08/06/2023,2225,1,1,4,1,1,1,1,23,3,9,9,0,0,0,0,0,0,0,0
1316880,2,07/06/2023,1634,6,1,1,1,1,3,2,11,3,9,11,0,0,0,0,0,0,0,0
1316896,3,09/06/2023,1553,6,1,1,1,1,1,1,44,3,9,9,9,0,0,0,0,0,0,0
1316896,3,09/06/2023,1553,6,1,1,1,2,1,1,84,2,9,9,9,0,0,0,0,0,0,0
1316896,3,09/06/2023,1553,6,1,1,1,3,2,2,79,2,9,9,9,0,0,0,0,0,0,0
1316896,3,09/06/2023,1553,6,1,1,1,4,1,2,88,2,9,9,9,0,0,0,0,0,0,0
1317025,1,10/06/2023,1035,6,1,1,1,1,1,1,76,3,9,0,0,0,0,0,0,0,0,0
1317035,1,09/06/2023,0845,6,1,1,1,1,3,1,24,3,9,0,0,0,0,0,0,0,0,0
1317169,2,10/06/2023,1617,3,1,1,1,1,1,1,76,2,9,9,0,0,0,0,0,0,0,0
1317192,1,09/06/2023,1327,6,1,1,1,1,3,2,76,2,1,0,0,0,0,0,0,0,0,0
1317291,2,10/06/2023,1610,3,1,1,1,1,1,2,37,3,9,9,0,0,0,0,0,0,0,0
1317316,2,11/06/2023,1401,6,1,1,1,1,1,2,56,3,9,9,0,0,0,0,0,0,0,0
1317361,2,11/06/2023,1516,6,1,1,1,1,1,1,31,2,1,9,0,0,0,0,0,0,0,0
1317412,2,11/06/2023,2002,3,1,1,1,1,1,2,22,3,9,1,0,0,0,0,0,0,0,0
1317433,3,11/06/2023,2141,3,1,1,1,1,1,1,20,3,9,9,9,0,0,0,0,0,0,0
1317433,3,11/06/2023,2141,3,1,1,1,2,2,2,19,2,9,9,9,0,0,0,0,0,0,0
1317760,2,11/06/2023,1001,3,1,1,1,1,1,1,60,3,9,1,0,0,0,0,0,0,0,0
1318004,2,13/06/2023,1017,6,1,1,1,1,2,1,39,2,9,9,0,0,0,0,0,0,0,0
1318134,2,13/06/2023,1150,4,1,1,1,1,1,1,20,3,9,9,0,0,0,0,0,0,0,0
1318135,2,13/06/2023,0852,3,1,1,1,1,1,1,53,2,19,5,0,0,0,0,0,0,0,0
1318331,2,13/06/2023,2355,2,1,4,1,1,1,1,36,2,9,9,0,0,0,0,0,0,0,0
1318661,1,14/06/2023,1507,6,1,1,1,1,3,2,22,2,9,0,0,0,0,0,0,0,0,0
1318704,2,14/06/2023,1727,6,1,1,1,1,1,1,20,2,97,9,0,0,0,0,0,0,0,0
1318745,2,13/06/2023,1605,3,1,1,1,1,1,1,60,2,9,1,0,0,0,0,0,0,0,0
1318902,2,13/06/2023,1710,3,1,1,1,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1318902,2,13/06/2023,1710,3,1,1,1,2,1,2,48,3,9,9,0,0,0,0,0,0,0,0
1318950,1,13/06/2023,1500,4,1,1,1,1,2,1,21,2,9,0,0,0,0,0,0,0,0,0
1318950,1,13/06/2023,1500,4,1,1,1,2,1,1,22,3,9,0,0,0,0,0,0,0,0,0
1319038,2,15/06/2023,1227,6,1,1,1,1,1,1,20,3,9,9,0,0,0,0,0,0,0,0
1319145,1,15/06/2023,1535,6,1,1,1,1,3,2,5,2,9,0,0,0,0,0,0,0,0,0
1319179,1,25/05/2023,1606,6,1,1,1,1,3,2,12,2,9,0,0,0,0,0,0,0,0,0
1319181,2,15/06/2023,1715,3,1,1,1,1,1,1,52,2,9,1,0,0,0,0,0,0,0,0
1319258,1,11/06/2023,0915,6,1,1,1,1,2,2,21,3,9,0,0,0,0,0,0,0,0,0
1319490,1,16/06/2023,1233,6,1,1,1,1,3,1,53,3,9,0,0,0,0,0,0,0,0,0
1319521,2,16/06/2023,1415,3,1,1,1,1,2,1,30,3,9,5,0,0,0,0,0,0,0,0
1319521,2,16/06/2023,1415,3,1,1,1,2,1,1,29,3,9,5,0,0,0,0,0,0,0,0
1319610,2,16/06/2023,1950,4,1,1,1,1,1,2,70,2,9,9,0,0,0,0,0,0,0,0
1319610,2,16/06/2023,1950,4,1,1,1,2,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1319610,2,16/06/2023,1950,4,1,1,1,3,2,1,27,3,9,9,0,0,0,0,0,0,0,0
1319634,2,17/06/2023,0056,3,1,4,1,1,3,1,23,2,9,3,0,0,0,0,0,0,0,0
1319656,1,16/06/2023,2136,6,1,4,1,1,3,1,10,2,9,0,0,0,0,0,0,0,0,0
1319681,1,17/06/2023,0911,6,1,1,1,1,3,1,18,3,90,0,0,0,0,0,0,0,0,0
1319718,2,14/06/2023,1710,3,1,1,1,1,1,2,34,3,9,1,0,0,0,0,0,0,0,0
1319767,1,17/06/2023,1221,6,1,1,1,1,1,1,43,3,9,0,0,0,0,0,0,0,0,0
1319875,1,17/06/2023,2357,3,1,4,1,1,1,1,20,3,9,0,0,0,0,0,0,0,0,0
1319879,1,18/06/2023,0032,6,1,6,1,1,2,1,16,3,9,0,0,0,0,0,0,0,0,0
1319879,1,18/06/2023,0032,6,1,6,1,2,2,1,17,3,9,0,0,0,0,0,0,0,0,0
1319879,1,18/06/2023,0032,6,1,6,1,3,2,2,17,2,9,0,0,0,0,0,0,0,0,0
1319879,1,18/06/2023,0032,6,1,6,1,4,2,2,16,3,9,0,0,0,0,0,0,0,0,0
1319890,2,18/06/2023,0039,3,1,4,1,1,1,1,64,2,9,9,0,0,0,0,0,0,0,0
1319904,2,28/05/2023,1430,6,1,1,1,1,1,1,9,2,9,1,0,0,0,0,0,0,0,0
1319967,2,17/06/2023,1855,6,1,1,1,1,1,2,28,3,90,9,0,0,0,0,0,0,0,0
1319974,2,17/06/2023,1444,6,1,1,1,1,1,1,82,2,9,9,0,0,0,0,0,0,0,0
1320000,2,17/06/2023,1521,6,1,1,1,1,1,1,30,3,98,1,0,0,0,0,0,0,0,0
1320015,2,18/06/2023,1638,6,2,1,2,1,2,1,19,3,9,9,0,0,0,0,0,0,0,0
1320015,2,18/06/2023,1638,6,2,1,2,2,1,1,19,3,9,9,0,0,0,0,0,0,0,0
1320033,2,18/06/2023,1830,6,2,1,2,1,2,2,8,3,9,9,0,0,0,0,0,0,0,0
1320052,3,18/06/2023,1925,3,2,1,2,1,1,1,43,3,9,9,9,0,0,0,0,0,0,0
1320052,3,18/06/2023,1925,3,2,1,2,2,2,1,56,3,9,9,9,0,0,0,0,0,0,0
1320052,3,18/06/2023,1925,3,2,1,2,3,2,2,21,3,9,9,9,0,0,0,0,0,0,0
1320052,3,18/06/2023,1925,3,2,1,2,4,3,1,49,3,9,9,9,0,0,0,0,0,0,0
1320077,2,15/06/2023,1134,3,1,1,1,1,1,2,25,3,9,1,0,0,0,0,0,0,0,0
1320085,2,18/06/2023,2201,6,2,4,2,1,1,1,52,3,9,9,0,0,0,0,0,0,0,0
1320313,2,19/06/2023,1215,6,1,1,1,1,1,2,77,1,9,9,0,0,0,0,0,0,0,0
1320381,2,19/06/2023,1232,6,1,1,1,1,1,1,25,3,9,9,0,0,0,0,0,0,0,0
1320412,1,19/06/2023,1021,6,1,1,1,1,1,1,68,3,9,0,0,0,0,0,0,0,0,0
1320515,1,16/06/2023,1835,4,1,1,1,1,3,1,13,2,9,0,0,0,0,0,0,0,0,0
1320648,2,20/06/2023,0825,3,2,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1320648,2,20/06/2023,0825,3,2,1,1,2,1,1,27,3,9,9,0,0,0,0,0,0,0,0
1320718,2,20/06/2023,0930,6,2,1,2,1,1,1,26,3,9,1,0,0,0,0,0,0,0,0
1320800,2,20/06/2023,1324,3,2,1,2,1,1,1,22,3,9,1,0,0,0,0,0,0,0,0
1320861,2,19/06/2023,0500,6,1,1,1,1,1,2,27,3,9,9,0,0,0,0,0,0,0,0
1320895,2,20/06/2023,1321,6,2,1,2,1,1,1,31,3,9,9,0,0,0,0,0,0,0,0
1320895,2,20/06/2023,1321,6,2,1,2,2,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1320899,3,20/06/2023,1350,6,2,1,2,1,2,2,26,3,9,9,9,0,0,0,0,0,0,0
1320912,2,20/06/2023,1541,4,2,1,1,1,1,1,25,3,9,9,0,0,0,0,0,0,0,0
1320912,2,20/06/2023,1541,4,2,1,1,2,2,2,21,3,9,9,0,0,0,0,0,0,0,0
1320912,2,20/06/2023,1541,4,2,1,1,3,1,2,45,3,9,9,0,0,0,0,0,0,0,0
1320922,2,20/06/2023,1915,6,1,1,1,1,1,1,47,3,9,9,0,0,0,0,0,0,0,0
1320935,3,20/06/2023,1535,3,2,1,8,1,1,1,39,3,3,9,8,0,0,0,0,0,0,0
1321122,1,20/06/2023,1236,3,1,1,1,1,3,1,81,3,9,0,0,0,0,0,0,0,0,0
1321142,2,19/06/2023,1456,4,1,1,1,1,1,1,41,2,1,9,0,0,0,0,0,0,0,0
1321161,2,20/06/2023,1530,4,2,1,2,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1321164,2,21/06/2023,1125,6,1,1,1,1,1,1,56,3,9,1,0,0,0,0,0,0,0,0
1321281,2,21/06/2023,1311,6,1,1,1,1,1,1,34,3,19,3,0,0,0,0,0,0,0,0
1321400,2,05/06/2023,1905,6,1,1,1,1,1,1,36,3,9,9,0,0,0,0,0,0,0,0
1321466,2,22/06/2023,0832,6,1,1,1,1,1,1,47,2,9,5,0,0,0,0,0,0,0,0
1321598,2,21/06/2023,1100,6,1,1,1,1,1,2,33,3,9,9,0,0,0,0,0,0,0,0
1321707,2,15/06/2023,1710,3,1,1,1,1,1,2,37,2,9,1,0,0,0,0,0,0,0,0
1322121,2,23/06/2023,1740,3,1,1,1,1,1,1,43,3,9,9,0,0,0,0,0,0,0,0
1322160,4,24/06/2023,0423,3,1,1,1,1,1,2,40,3,9,9,9,9,0,0,0,0,0,0
1322238,2,24/06/2023,1000,6,1,1,1,1,1,1,42,3,9,1,0,0,0,0,0,0,0,0
1322264,2,22/06/2023,1900,6,1,1,1,1,1,1,30,3,98,9,0,0,0,0,0,0,0,0
1322287,2,24/06/2023,1355,6,1,1,1,1,2,2,21,3,9,8,0,0,0,0,0,0,0,0
1322287,2,24/06/2023,1355,6,1,1,1,2,2,2,21,3,9,8,0,0,0,0,0,0,0,0
1322363,2,24/06/2023,1609,6,1,1,1,1,1,1,57,3,90,9,0,0,0,0,0,0,0,0
1322378,1,25/06/2023,0132,6,1,6,1,1,2,2,17,3,9,0,0,0,0,0,0,0,0,0
1322378,1,25/06/2023,0132,6,1,6,1,2,2,2,17,3,9,0,0,0,0,0,0,0,0,0
1322378,1,25/06/2023,0132,6,1,6,1,3,2,2,16,3,9,0,0,0,0,0,0,0,0,0
1322378,1,25/06/2023,0132,6,1,6,1,4,1,1,17,3,9,0,0,0,0,0,0,0,0,0
1322435,2,24/06/2023,1910,6,1,1,1,1,1,2,46,3,9,9,0,0,0,0,0,0,0,0
1322519,1,25/06/2023,1608,6,1,1,1,1,3,1,2,2,9,0,0,0,0,0,0,0,0,0
1322526,2,25/06/2023,1510,6,1,1,1,1,1,1,11,3,9,1,0,0,0,0,0,0,0,0
1322533,1,24/06/2023,2015,4,1,1,1,1,3,1,18,3,9,0,0,0,0,0,0,0,0,0
1322609,2,25/06/2023,2125,3,1,1,1,1,2,2,15,3,9,9,0,0,0,0,0,0,0,0
1322661,2,26/06/2023,0752,3,1,1,1,1,1,2,25,3,9,9,0,0,0,0,0,0,0,0
1322661,2,26/06/2023,0752,3,1,1,1,2,1,1,51,3,9,9,0,0,0,0,0,0,0,0
1322818,1,21/06/2023,1330,6,1,1,1,1,2,2,65,2,11,0,0,0,0,0,0,0,0,0
1322890,1,25/06/2023,2257,4,1,4,1,1,3,1,18,3,9,0,0,0,0,0,0,0,0,0
1322906,3,25/06/2023,1335,3,1,1,1,1,1,2,80,3,9,9,9,0,0,0,0,0,0,0
1322941,3,26/06/2023,1545,4,1,1,1,1,1,2,30,3,9,9,9,0,0,0,0,0,0,0
1322941,3,26/06/2023,1545,4,1,1,1,2,2,2,8,3,9,9,9,0,0,0,0,0,0,0
1322950,4,26/06/2023,1600,6,1,1,1,1,1,3,55,3,9,9,19,9,0,0,0,0,0,0
1322950,4,26/06/2023,1600,6,1,1,1,2,1,1,47,3,9,9,19,9,0,0,0,0,0,0
1322950,4,26/06/2023,1600,6,1,1,1,3,2,1,59,3,9,9,19,9,0,0,0,0,0,0
1322988,4,26/06/2023,2229,4,1,4,1,1,2,1,36,3,9,9,9,9,0,0,0,0,0,0
1322988,4,26/06/2023,2229,4,1,4,1,2,1,1,24,3,9,9,9,9,0,0,0,0,0,0
1323192,2,26/06/2023,1850,6,1,1,1,1,1,1,35,3,90,9,0,0,0,0,0,0,0,0
1323210,2,27/06/2023,0912,3,2,1,2,1,1,1,34,3,9,98,0,0,0,0,0,0,0,0
1323307,2,27/06/2023,1500,6,1,1,1,1,1,2,77,3,9,3,0,0,0,0,0,0,0,0
1323307,2,27/06/2023,1500,6,1,1,1,2,1,1,22,3,9,3,0,0,0,0,0,0,0,0
1323312,2,27/06/2023,1358,3,1,1,1,1,1,1,28,3,90,98,0,0,0,0,0,0,0,0
1323317,1,26/06/2023,1510,6,1,1,1,1,3,1,16,2,9,0,0,0,0,0,0,0,0,0
1323368,3,27/06/2023,1624,6,1,1,1,1,1,2,48,3,9,9,9,0,0,0,0,0,0,0
1323560,2,28/06/2023,1000,6,1,1,1,1,1,1,31,3,98,1,0,0,0,0,0,0,0,0
1323606,2,27/06/2023,1630,3,1,1,1,1,1,1,18,3,9,90,0,0,0,0,0,0,0,0
1323722,2,28/06/2023,1525,3,1,1,1,1,1,1,57,3,9,21,0,0,0,0,0,0,0,0
1323781,2,26/06/2023,1635,3,1,1,1,1,1,1,23,2,9,1,0,0,0,0,0,0,0,0
1323927,3,29/06/2023,0732,6,1,1,1,1,2,2,53,2,9,11,11,0,0,0,0,0,0,0
1323927,3,29/06/2023,0732,6,1,1,1,2,2,2,40,3,9,11,11,0,0,0,0,0,0,0
1323927,3,29/06/2023,0732,6,1,1,1,3,2,2,40,3,9,11,11,0,0,0,0,0,0,0
1324004,1,28/06/2023,1945,6,1,1,1,1,3,2,25,3,9,0,0,0,0,0,0,0,0,0
1324008,2,28/06/2023,1350,3,1,1,1,1,2,1,44,3,9,20,0,0,0,0,0,0,0,0
1324075,1,27/06/2023,1141,6,1,1,1,1,3,1,44,3,9,0,0,0,0,0,0,0,0,0
1324178,2,29/06/2023,1547,6,1,1,1,1,2,2,59,3,9,9,0,0,0,0,0,0,0,0
1324188,1,29/06/2023,1215,6,1,1,1,1,3,2,39,3,9,0,0,0,0,0,0,0,0,0
1324256,3,29/06/2023,2220,6,1,4,1,1,1,1,42,3,9,9,9,0,0,0,0,0,0,0
1324263,2,29/06/2023,2325,3,1,4,1,1,1,1,37,2,23,11,0,0,0,0,0,0,0,0
1324327,1,30/06/2023,0712,6,1,1,1,1,1,1,37,3,9,0,0,0,0,0,0,0,0,0
1324522,2,29/06/2023,0840,6,1,1,1,1,1,1,28,3,9,1,0,0,0,0,0,0,0,0
1324536,2,30/06/2023,1500,3,1,1,1,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1324586,1,29/06/2023,1908,6,1,1,1,1,2,2,44,2,2,0,0,0,0,0,0,0,0,0
1324726,2,30/06/2023,1541,4,1,1,1,1,2,1,28,3,9,9,0,0,0,0,0,0,0,0
1324735,2,30/06/2023,1050,3,1,1,1,1,1,1,38,3,98,9,0,0,0,0,0,0,0,0
1324775,2,30/06/2023,2026,3,1,1,1,1,1,1,23,3,9,9,0,0,0,0,0,0,0,0
1324775,2,30/06/2023,2026,3,1,1,1,2,1,2,27,3,9,9,0,0,0,0,0,0,0,0
1324793,2,01/07/2023,1515,3,1,1,1,1,2,2,68,3,9,9,0,0,0,0,0,0,0,0
1324793,2,01/07/2023,1515,3,1,1,1,2,1,1,64,3,9,9,0,0,0,0,0,0,0,0
1324803,2,01/07/2023,1225,6,1,1,4,1,1,2,59,3,9,9,0,0,0,0,0,0,0,0
1324803,2,01/07/2023,1225,6,1,1,4,2,2,1,59,2,9,9,0,0,0,0,0,0,0,0
1324863,2,30/06/2023,1520,3,2,1,2,1,3,1,37,3,98,9,0,0,0,0,0,0,0,0
1324927,1,25/06/2023,2101,6,1,1,1,1,3,1,51,3,9,0,0,0,0,0,0,0,0,0
1325020,2,30/06/2023,2015,3,1,5,1,1,1,1,18,3,9,1,0,0,0,0,0,0,0,0
1325058,2,02/07/2023,1925,3,1,1,1,1,1,1,17,3,9,1,0,0,0,0,0,0,0,0
1325265,1,30/06/2023,1230,6,1,1,9,1,3,1,76,3,11,0,0,0,0,0,0,0,0,0
1325346,2,03/07/2023,1237,6,2,5,2,1,1,2,76,3,9,9,0,0,0,0,0,0,0,0
1325424,1,03/07/2023,0810,6,1,1,1,1,3,2,39,3,9,0,0,0,0,0,0,0,0,0
1325478,1,03/07/2023,1805,3,1,1,1,1,3,1,24,3,11,0,0,0,0,0,0,0,0,0
1325528,2,03/07/2023,1830,6,1,1,1,1,1,1,19,3,9,90,0,0,0,0,0,0,0,0
1325530,2,03/07/2023,1910,6,1,1,1,1,1,2,24,3,9,90,0,0,0,0,0,0,0,0
1325546,1,02/07/2023,2327,6,2,6,1,1,1,1,19,3,9,0,0,0,0,0,0,0,0,0
1325546,1,02/07/2023,2327,6,2,6,1,2,2,2,20,3,9,0,0,0,0,0,0,0,0,0
1325577,2,04/07/2023,0655,4,1,1,1,1,1,1,29,2,9,97,0,0,0,0,0,0,0,0
1325743,2,04/07/2023,1103,3,1,1,4,1,1,2,37,3,19,9,0,0,0,0,0,0,0,0
1325751,2,03/07/2023,1540,6,1,1,1,1,1,1,23,3,9,9,0,0,0,0,0,0,0,0
1326030,2,05/07/2023,0815,3,1,1,1,1,1,1,19,3,9,9,0,0,0,0,0,0,0,0
1326096,2,05/07/2023,0825,6,1,1,1,1,1,1,58,3,1,1,0,0,0,0,0,0,0,0
1326096,2,05/07/2023,0825,6,1,1,1,2,1,1,15,3,1,1,0,0,0,0,0,0,0,0
1326112,2,04/07/2023,1620,3,1,1,1,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
1326150,2,05/07/2023,0950,6,1,1,1,1,1,1,16,2,2,9,0,0,0,0,0,0,0,0
1326219,2,05/07/2023,0730,6,1,1,1,1,1,1,23,3,9,1,0,0,0,0,0,0,0,0
1326342,2,05/07/2023,1754,6,1,1,1,1,1,1,24,3,9,1,0,0,0,0,0,0,0,0
1326353,2,05/07/2023,1843,6,1,1,1,1,1,2,43,3,9,9,0,0,0,0,0,0,0,0
1326376,2,05/07/2023,2210,3,1,4,1,1,2,1,22,3,9,9,0,0,0,0,0,0,0,0
1326387,2,23/05/2023,1855,4,1,1,1,1,1,1,43,2,5,9,0,0,0,0,0,0,0,0
1326469,2,06/07/2023,0818,3,1,1,1,1,1,2,20,3,9,9,0,0,0,0,0,0,0,0
1326483,1,06/07/2023,0732,6,1,1,1,1,1,1,22,3,9,0,0,0,0,0,0,0,0,0
1326734,2,06/07/2023,1952,3,1,1,1,1,1,1,56,2,19,1,0,0,0,0,0,0,0,0
1326787,2,06/07/2023,2317,6,1,4,1,1,1,1,31,2,9,1,0,0,0,0,0,0,0,0
1326853,2,07/07/2023,0831,2,1,1,1,1,1,2,54,3,9,9,0,0,0,0,0,0,0,0
1326873,2,07/07/2023,0915,6,1,1,1,1,1,2,45,3,9,9,0,0,0,0,0,0,0,0
1326965,2,06/07/2023,1654,6,1,1,1,1,1,2,14,2,1,9,0,0,0,0,0,0,0,0
1327017,2,07/07/2023,1350,6,1,1,1,1,1,1,66,2,20,9,0,0,0,0,0,0,0,0
1327027,2,06/07/2023,1548,6,1,1,1,1,1,1,54,3,9,1,0,0,0,0,0,0,0,0
1327084,1,07/07/2023,0830,6,1,1,1,1,3,1,81,2,19,0,0,0,0,0,0,0,0,0
1327114,1,05/07/2023,1801,6,1,1,1,1,3,1,21,3,9,0,0,0,0,0,0,0,0,0
1327130,1,07/07/2023,2014,6,1,1,1,1,1,1,27,3,9,0,0,0,0,0,0,0,0,0
1327132,2,07/07/2023,1606,3,1,1,1,1,1,1,32,3,4,9,0,0,0,0,0,0,0,0
1327132,2,07/07/2023,1606,3,1,1,1,2,1,1,34,3,4,9,0,0,0,0,0,0,0,0
1327139,2,07/07/2023,2217,3,1,4,1,1,1,1,67,2,9,5,0,0,0,0,0,0,0,0
1327215,2,03/07/2023,1700,6,1,1,1,1,1,1,41,3,90,9,0,0,0,0,0,0,0,0
1327231,1,07/07/2023,1040,6,1,1,1,1,3,2,22,3,9,0,0,0,0,0,0,0,0,0
1327232,2,06/07/2023,2158,6,1,1,1,1,1,1,32,3,9,1,0,0,0,0,0,0,0,0
1327327,2,07/07/2023,1520,1,1,1,1,1,2,1,17,2,9,98,0,0,0,0,0,0,0,0
1327393,2,14/06/2023,0802,3,1,1,1,1,1,1,11,2,9,1,0,0,0,0,0,0,0,0
1327413,2,26/05/2023,1802,6,1,1,1,1,1,2,38,3,9,9,0,0,0,0,0,0,0,0
1327413,2,26/05/2023,1802,6,1,1,1,2,1,1,26,3,9,9,0,0,0,0,0,0,0,0
1327468,2,09/07/2023,1000,3,1,1,1,1,1,1,20,3,9,9,0,0,0,0,0,0,0,0
1327477,2,08/07/2023,1805,3,2,1,5,1,1,1,14,3,9,1,0,0,0,0,0,0,0,0
1327480,2,08/07/2023,1325,3,2,1,2,1,2,2,10,3,9,9,0,0,0,0,0,0,0,0
1327480,2,08/07/2023,1325,3,2,1,2,2,2,2,13,3,9,9,0,0,0,0,0,0,0,0
1327509,2,05/07/2023,1445,6,1,1,1,1,1,1,41,2,9,1,0,0,0,0,0,0,0,0
1327530,2,09/07/2023,1440,3,1,1,1,1,1,2,53,3,9,9,0,0,0,0,0,0,0,0
1327579,3,09/07/2023,1922,6,2,1,2,1,1,2,38,3,9,9,9,0,0,0,0,0,0,0
1327681,1,10/07/2023,0805,6,1,1,1,1,1,1,33,3,9,0,0,0,0,0,0,0,0,0
1327686,1,10/07/2023,0758,6,1,1,1,1,1,1,39,2,9,0,0,0,0,0,0,0,0,0
1328196,4,10/07/2023,1600,1,1,1,1,1,1,1,27,3,19,9,9,9,0,0,0,0,0,0
1328468,1,10/07/2023,1700,6,1,1,9,1,3,1,15,2,98,0,0,0,0,0,0,0,0,0
1328733,2,12/07/2023,1325,3,1,1,1,1,2,2,29,3,9,9,0,0,0,0,0,0,0,0
1328733,2,12/07/2023,1325,3,1,1,1,2,2,2,49,3,9,9,0,0,0,0,0,0,0,0
1328770,2,12/07/2023,1752,3,1,1,1,1,2,1,30,3,9,9,0,0,0,0,0,0,0,0
1328770,2,12/07/2023,1752,3,1,1,1,2,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1328780,1,12/07/2023,1542,3,1,1,1,1,1,1,74,2,1,0,0,0,0,0,0,0,0,0
1328803,1,12/07/2023,1855,4,1,1,1,1,1,2,63,3,9,0,0,0,0,0,0,0,0,0
1328837,2,12/07/2023,1405,3,1,1,1,1,1,1,57,3,9,9,0,0,0,0,0,0,0,0
1328962,2,13/07/2023,1030,1,1,1,1,1,1,1,63,3,21,19,0,0,0,0,0,0,0,0
